City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adams township (Carroll Cnty),Indiana,696,27,Lafayette-West Lafayette,223366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Carroll County,21.90%,72.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,33,52,64,18,60%,57%,42,63,89,51%,64%,41%,43.62,13.78,7.69,32.88%,34.07%,32.44%,20.9,17,N/A,41.0,81,627,3.9,25.78,IN-00316,40.7052708,-86.6066997
Ambia,Indiana,177,1180,Lafayette-West Lafayette,223366,$57500,2.35%,24,N/A,N/A,N/A,N/A,71.17%,N/A,35.83%,N/A,N/A,24.86%,14.12%,71.43%,Benton County,23.30%,69.90%,0.0%,0.0%,55.37%,44.63%,10.73%,Eastern Standard Time,85,34,51,65,18,60%,57%,42,63,89,51%,64%,41%,42.06,12.24,7.06,30.55%,30.22%,30.44%,19.9,11,N/A,41.0,83,648,3.6,0.15,IN-01342,40.4893108,-87.5162741
Americus,Indiana,359,285,Lafayette-West Lafayette,223366,$130956,61.36%,41,N/A,N/A,N/A,19,100.0%,N/A,19.57%,N/A,N/A,6.13%,0.0%,75.38%,Tippecanoe County,43.10%,48.60%,0.0%,0.0%,91.36%,2.51%,7.8%,Eastern Standard Time,84,34,50,63,18,60%,57%,42,63,87,51%,64%,41%,42.17,13.66,7.95,32.88%,34.07%,32.44%,19.9,11,N/A,41.0,80,615,3.9,1.26,IN-01396,40.5253967,-86.7475401
Battle Ground,Indiana,2082,2041,Lafayette-West Lafayette,223366,$94375,50.89%,32,$246000,1528,$161,40,89.03%,$688,36.71%,N/A,N/A,5.0%,2.07%,73.27%,Tippecanoe County,43.10%,48.60%,0.19%,0.1%,91.74%,6.1%,1.97%,Eastern Standard Time,83,33,50,63,17,60%,57%,42,63,85,51%,64%,41%,42.17,13.66,7.95,33.37%,34.73%,31.22%,19.9,11,N/A,41.0,80,615,3.9,1.02,IN-03718,40.507515,-86.8526732
Bolivar,Indiana,909,25,Lafayette-West Lafayette,223366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Benton County,23.30%,69.90%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,33,50,63,17,60%,57%,42,63,85,51%,64%,41%,42.69,13.17,8.02,33.37%,34.73%,31.22%,19.9,11,N/A,41.0,83,633,3.6,36.36,IN-06328,40.5190844,-87.1515341
Boswell,Indiana,804,914,Lafayette-West Lafayette,223366,$48750,6.32%,32,$110000,1642,$67,65,50.92%,$748,50.41%,N/A,N/A,29.23%,3.21%,57.07%,Benton County,23.30%,69.90%,1.0%,4.48%,56.97%,27.99%,12.06%,Eastern Standard Time,85,34,51,65,18,60%,57%,42,63,89,51%,64%,41%,41.98,13.1,7.45,30.55%,30.22%,30.44%,19.9,11,N/A,41.0,83,639,3.6,0.88,IN-06706,40.517189,-87.3753438
Buck Creek,Indiana,183,1525,Lafayette-West Lafayette,223366,$78964,0.0%,56,N/A,N/A,N/A,56,100.0%,N/A,49.73%,N/A,N/A,0.0%,0.0%,75.41%,Tippecanoe County,43.10%,48.60%,0.0%,0.0%,81.97%,0.0%,0.0%,Eastern Standard Time,84,34,50,63,18,60%,57%,42,63,87,51%,64%,41%,42.17,13.66,7.95,35.64%,38.79%,32.67%,19.9,11,N/A,41.0,80,615,3.9,0.12,IN-08812,40.4874504,-86.7621905
Burlington,Indiana,587,962,Lafayette-West Lafayette,223366,$62083,31.84%,43,$13000,1300,$10,61,85.16%,$708,45.32%,N/A,N/A,3.24%,1.61%,67.83%,Carroll County,21.90%,72.60%,0.0%,0.0%,96.08%,0.0%,0.85%,Eastern Standard Time,83,32,51,62,17,60%,57%,42,63,85,51%,64%,41%,43.17,13.81,8.0,30.11%,29.67%,33.56%,37.9,22,8.3,41.0,82,693,3.9,0.61,IN-09244,40.4819579,-86.3946459
Burlington township,Indiana,587,962,Lafayette-West Lafayette,223366,$62083,31.84%,43,$13000,1300,$10,61,85.16%,$708,45.32%,N/A,N/A,3.24%,1.61%,67.83%,Carroll County,21.90%,72.60%,0.0%,0.0%,96.08%,0.0%,0.85%,Eastern Standard Time,83,32,51,62,17,60%,57%,42,63,85,51%,64%,41%,43.17,13.81,8.0,30.11%,29.67%,33.56%,37.9,22,8.3,41.0,82,693,3.9,0.61,IN-09244,40.4819579,-86.3946459
Camden,Indiana,598,2300,Lafayette-West Lafayette,223366,$50455,8.14%,41,$18000,1000,$18,68,78.78%,$405,46.6%,N/A,N/A,8.05%,2.83%,59.83%,Carroll County,21.90%,72.60%,0.0%,0.5%,96.82%,0.67%,0.0%,Eastern Standard Time,83,32,51,62,17,60%,57%,42,63,85,51%,64%,41%,43.62,13.78,7.69,32.88%,34.07%,32.44%,20.9,17,8.3,41.0,82,627,3.9,0.26,IN-09910,40.6099408,-86.5393492
