City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Berrysburg,Pennsylvania,303,497,Harrisburg-Carlisle,587411,$56827,11.95%,50,N/A,N/A,N/A,N/A,77.97%,$875,40.96%,N/A,N/A,7.74%,3.73%,65.18%,Dauphin County,49.10%,46.20%,0.0%,0.0%,88.45%,8.58%,0.99%,Eastern Standard Time,84,37,47,61,20,56%,55%,41,62,86,50%,62%,42%,52.48,15.79,10.09,31.4%,33.96%,29.67%,23.9,14,6.5,30.2,78,492,4.1,0.61,PA-05856,40.6029352,-76.8101049
Blain,Pennsylvania,241,753,Harrisburg-Carlisle,587411,N/A,6.8%,36,N/A,N/A,N/A,76,73.04%,$923,42.22%,N/A,N/A,3.73%,1.74%,68.05%,Perry County,21.70%,73.10%,0.0%,0.0%,98.34%,0.0%,0.0%,Eastern Standard Time,87,37,50,63,21,56%,55%,41,62,91,55%,61%,52%,42.83,11.74,8.77,39.01%,39.78%,37.89%,23.4,12,6.5,30.2,82,420,3.8,0.32,PA-06824,40.3365177,-77.5123679
Bloomfield borough,Pennsylvania,1209,1982,Harrisburg-Carlisle,587411,$57941,20.86%,45,N/A,N/A,N/A,75,76.86%,$893,54.01%,N/A,N/A,16.44%,6.54%,52.48%,Perry County,21.70%,73.10%,0.0%,1.65%,83.62%,8.02%,4.3%,Eastern Standard Time,87,38,49,63,21,56%,55%,41,62,91,55%,61%,52%,47.73,14.25,9.33,34.27%,37.47%,31.44%,27.7,8,6.5,30.2,77,393,3.8,0.61,PA-07040,40.4188706,-77.1889688
Boiling Springs,Pennsylvania,3249,1315,Harrisburg-Carlisle,587411,$90795,40.39%,49,$437000,2300,$190,42,79.47%,$822,43.91%,N/A,N/A,2.46%,2.11%,63.8%,Cumberland County,38.10%,55.90%,0.46%,0.0%,93.14%,0.0%,0.0%,Eastern Standard Time,87,38,49,63,21,53%,53%,41,62,90,55%,61%,52%,47.73,14.25,9.33,34.27%,37.47%,31.44%,27.7,8,7.2,30.2,67,393,4,2.47,PA-07472,40.1592197,-77.1390818
Bressler,Pennsylvania,1966,6144,Harrisburg-Carlisle,587411,$66686,10.01%,46,$165000,1222,$135,55,73.83%,$1033,45.8%,N/A,N/A,8.85%,5.93%,62.55%,Dauphin County,49.10%,46.20%,0.0%,12.41%,68.36%,19.23%,17.29%,Eastern Standard Time,89,41,48,68,25,53%,53%,41,62,94,55%,61%,52%,42.1,12.63,8.28,35.07%,38.24%,32.78%,26.9,12,7.2,30.2,53,312,4.1,0.32,PA-08432,40.2319281,-76.8189726
Buffalo township (Perry Cnty),Pennsylvania,1155,57,Harrisburg-Carlisle,587411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Perry County,21.70%,73.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,37,47,61,20,56%,55%,41,62,86,55%,61%,52%,48.62,14.2,9.69,31.4%,33.96%,29.67%,22.6,11,6.5,30.2,73,519,3.8,20.26,PA-10008,40.5147817,-77.0175824
Camp Hill,Pennsylvania,8115,3810,Harrisburg-Carlisle,587411,$99137,58.09%,42,$278000,1794,$155,68,71.06%,$1195,40.63%,N/A,N/A,5.77%,2.26%,70.01%,Cumberland County,38.10%,55.90%,2.53%,2.72%,84.9%,6.59%,5.8%,Eastern Standard Time,86,37,49,65,22,53%,53%,41,62,88,55%,61%,52%,46.99,14.65,9.21,35.26%,39.01%,32.89%,22.6,11,7.2,30.2,45,384,4,2.13,PA-11000,40.2421924,-76.9274003
Carlisle,Pennsylvania,19869,3659,Harrisburg-Carlisle,587411,$52098,39.66%,35,$216000,1367,$158,65,50.18%,$891,60.77%,N/A,N/A,15.48%,3.71%,65.17%,Cumberland County,38.10%,55.90%,2.57%,9.91%,77.99%,7.56%,7.02%,Eastern Standard Time,87,38,49,63,21,53%,53%,41,62,90,55%,61%,52%,47.73,14.25,9.33,34.27%,37.47%,31.44%,27.7,8,7.2,30.2,47,393,4,5.43,PA-11272,40.1999232,-77.2034143
Carroll township (Perry Cnty),Pennsylvania,5255,153,Harrisburg-Carlisle,587411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Perry County,21.70%,73.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,63,21,56%,55%,41,62,91,55%,61%,52%,47.73,14.25,9.33,34.27%,37.47%,31.44%,27.7,8,6.5,30.2,73,393,3.8,34.35,PA-11416,40.3364221,-77.1735157
Centre township (Perry Cnty),Pennsylvania,2602,87,Harrisburg-Carlisle,587411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Perry County,21.70%,73.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,63,21,56%,55%,41,62,91,55%,61%,52%,47.73,14.25,9.33,34.27%,37.47%,31.44%,27.7,8,6.5,30.2,77,393,3.8,29.91,PA-12360,40.4111128,-77.2373627
