City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Almena,Michigan,4984,145,Kalamazoo-Portage,261280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Van Buren County,39.80%,53.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,60,17,61%,56%,40,60,86,46%,63%,28%,41.72,11.97,8.28,37.95%,35.05%,37.22%,68.3,46,8.1,41.1,82,648,3.6,34.37,MI-01600,42.2884326,-85.8223194
Antwerp,Michigan,12090,349,Kalamazoo-Portage,261280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Van Buren County,39.80%,53.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,63,19,61%,56%,40,60,86,46%,63%,28%,41.72,11.97,8.28,37.95%,35.05%,37.22%,60.3,29,N/A,41.1,81,648,3.6,34.64,MI-03140,42.2008946,-85.8217008
Arlington,Michigan,2204,64,Kalamazoo-Portage,261280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Van Buren County,39.80%,53.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,60,17,61%,56%,40,60,86,46%,63%,28%,43.33,11.9,9.11,38.0%,32.86%,46.22%,60.3,29,N/A,41.1,84,672,3.6,34.44,MI-03500,42.2879484,-86.0510908
Augusta,Michigan,861,836,Kalamazoo-Portage,261280,$61917,14.26%,34,$159000,970,$164,66,77.43%,$854,47.08%,332,1552,7.67%,7.07%,79.02%,Kalamazoo County,53.20%,40.40%,0.0%,0.23%,91.06%,7.55%,2.09%,Eastern Standard Time,85,33,52,63,20,62%,56%,38,58,88,46%,63%,28%,41.67,12.3,8.07,38.11%,33.19%,45.33%,68.3,46,8.1,34.5,80,846,3.4,1.03,MI-04160,42.337852,-85.3525443
Bangor,Michigan,1896,1071,Kalamazoo-Portage,261280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1097,1316,N/A,N/A,N/A,Van Buren County,39.80%,53.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,60,17,61%,56%,40,60,86,46%,63%,28%,44.42,12.62,9.04,40.25%,34.84%,43.67%,60.3,29,N/A,41.1,84,609,3.6,1.77,MI-05160,42.286933,-86.1680432
Bangor township,Michigan,2160,1220,Kalamazoo-Portage,261280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1097,1316,N/A,N/A,N/A,Van Buren County,39.80%,53.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,60,17,61%,56%,40,60,86,46%,63%,28%,44.42,12.62,9.04,40.25%,34.84%,43.67%,60.3,29,N/A,41.1,84,609,3.6,1.77,MI-05160,42.286933,-86.1680432
Bloomingdale,Michigan,675,592,Kalamazoo-Portage,261280,$47500,12.15%,30,N/A,N/A,N/A,79,56.87%,$919,53.99%,N/A,N/A,29.63%,7.88%,58.17%,Van Buren County,39.80%,53.80%,0.0%,0.74%,89.19%,6.81%,1.78%,Eastern Standard Time,84,32,52,60,17,62%,56%,38,58,86,46%,63%,28%,43.33,11.9,9.11,37.95%,35.05%,37.22%,68.3,46,8.1,34.5,83,672,3.6,1.14,MI-09220,42.3832828,-85.9590327
Bloomingdale township,Michigan,675,592,Kalamazoo-Portage,261280,$47500,12.15%,30,N/A,N/A,N/A,79,56.87%,$919,53.99%,N/A,N/A,29.63%,7.88%,58.17%,Van Buren County,39.80%,53.80%,0.0%,0.74%,89.19%,6.81%,1.78%,Eastern Standard Time,84,32,52,60,17,62%,56%,38,58,86,46%,63%,28%,43.33,11.9,9.11,37.95%,35.05%,37.22%,68.3,46,8.1,34.5,83,672,3.6,1.14,MI-09220,42.3832828,-85.9590327
Brady township (Kalamazoo Cnty),Michigan,4425,127,Kalamazoo-Portage,261280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kalamazoo County,53.20%,40.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,63,19,61%,56%,40,60,86,46%,63%,28%,34.28,10.1,5.14,37.95%,35.05%,37.22%,35.6,20,N/A,41.1,79,795,3.4,34.84,MI-09920,42.1143587,-85.4707813
Breedsville,Michigan,346,532,Kalamazoo-Portage,261280,$58571,3.06%,39,N/A,N/A,N/A,66,85.09%,$808,55.63%,N/A,N/A,9.83%,5.63%,48.46%,Van Buren County,39.80%,53.80%,0.0%,0.0%,74.86%,22.83%,4.34%,Eastern Standard Time,84,32,52,60,17,61%,56%,40,60,86,46%,63%,28%,44.42,12.62,9.04,40.25%,34.84%,43.67%,60.3,29,N/A,41.1,84,609,3.6,0.65,MI-10180,42.348878,-86.0717431
