City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bailey,North Carolina,420,600,Rocky Mount,144237,$42404,16.33%,43,$260000,1615,$161,62,58.54%,$939,37.73%,357,2678,25.95%,3.35%,65.72%,Nash County,48.70%,48.90%,6.67%,10.48%,56.67%,14.05%,15.24%,Eastern Standard Time,91,52,39,71,33,53%,56%,47,66,100,59%,61%,55%,51.41,15.99,10.2,33.07%,34.18%,34.89%,4.5,2,6.5,42.5,70,207,4.7,0.7,NC-03020,35.7806139,-78.1129235
Castalia,North Carolina,299,399,Rocky Mount,144237,$37708,12.0%,47,N/A,N/A,N/A,52,88.41%,$603,56.08%,N/A,N/A,26.42%,10.95%,53.73%,Nash County,48.70%,48.90%,0.0%,62.54%,36.79%,0.0%,0.0%,Eastern Standard Time,91,52,39,68,27,53%,56%,47,66,100,59%,61%,55%,50.93,15.5,10.34,33.45%,34.29%,35.67%,4.5,2,6.5,42.5,71,204,4.7,0.75,NC-10860,36.0822793,-78.057597
Conetoe,North Carolina,579,1608,Rocky Mount,144237,$34023,5.45%,19,N/A,N/A,N/A,36,21.7%,$1077,60.98%,N/A,N/A,72.02%,0.0%,41.38%,Edgecombe County,65.20%,33.20%,0.0%,91.02%,4.15%,3.11%,1.55%,Eastern Standard Time,90,52,38,70,30,53%,56%,47,66,98,59%,61%,55%,51.3,15.32,10.91,34.36%,38.35%,34.44%,4.5,2,6.5,42.5,75,39,4.7,0.36,NC-14200,35.8176272,-77.4571319
Dortches,North Carolina,1034,128,Rocky Mount,144237,$66319,24.87%,48,N/A,N/A,N/A,35,84.87%,$1105,39.67%,N/A,N/A,8.8%,7.22%,52.91%,Nash County,48.70%,48.90%,0.0%,31.24%,64.6%,1.45%,1.93%,Eastern Standard Time,91,52,39,69,31,53%,56%,47,66,100,59%,61%,55%,45.4,13.89,9.22,31.01%,32.2%,32.11%,4.5,2,6.5,42.5,66,120,4.7,8.09,NC-17520,36.0114229,-77.8572286
Leggett,North Carolina,50,71,Rocky Mount,144237,$44583,0.0%,53,N/A,N/A,N/A,N/A,60.47%,N/A,57.89%,N/A,N/A,6.0%,0.0%,23.68%,Edgecombe County,65.20%,33.20%,0.0%,76.0%,24.0%,0.0%,0.0%,Eastern Standard Time,90,52,38,70,30,53%,56%,47,66,98,59%,61%,55%,49.81,15.07,9.96,26.36%,29.34%,27.22%,4.5,2,6.5,42.5,73,33,4.7,0.7,NC-37640,35.9896195,-77.580052
Macclesfield,North Carolina,307,590,Rocky Mount,144237,$46563,18.92%,44,N/A,N/A,N/A,64,50.16%,$777,57.83%,N/A,N/A,29.97%,3.97%,50.6%,Edgecombe County,65.20%,33.20%,10.75%,11.73%,74.27%,0.0%,8.79%,Eastern Standard Time,89,51,38,69,30,53%,56%,47,66,95,59%,61%,55%,53.2,16.26,11.32,26.36%,29.34%,27.22%,4.5,2,6.5,42.5,75,102,4.7,0.52,NC-39960,35.7522131,-77.6703465
Middlesex,North Carolina,1141,1087,Rocky Mount,144237,$36375,14.14%,34,N/A,N/A,N/A,41,43.97%,$542,66.05%,0,1456,24.23%,2.34%,61.5%,Nash County,48.70%,48.90%,0.0%,31.2%,55.48%,11.92%,2.98%,Eastern Standard Time,91,53,38,70,31,53%,56%,47,66,100,59%,61%,55%,51.83,15.67,10.59,36.36%,38.9%,38.0%,4.5,2,6.5,42.5,69,249,4.7,1.05,NC-42700,35.789383,-78.2048116
Momeyer,North Carolina,361,328,Rocky Mount,144237,$39375,7.73%,37,$300000,2752,$109,45,77.44%,$697,62.41%,N/A,N/A,43.49%,8.33%,61.18%,Nash County,48.70%,48.90%,0.0%,21.88%,76.18%,0.28%,0.28%,Eastern Standard Time,91,52,39,69,31,53%,56%,47,66,100,59%,61%,55%,50.93,15.5,10.34,33.45%,34.29%,35.67%,4.5,2,6.5,42.5,71,204,4.7,1.1,NC-43860,35.9591917,-78.0511017
Nashville,North Carolina,5626,1197,Rocky Mount,144237,$56359,28.68%,39,$255000,1409,$181,28,56.6%,$836,56.04%,N/A,N/A,18.76%,9.67%,72.78%,Nash County,48.70%,48.90%,0.52%,53.04%,41.29%,0.0%,1.56%,Eastern Standard Time,91,52,39,69,31,53%,56%,47,66,100,59%,61%,55%,50.93,15.5,10.34,33.45%,34.29%,35.67%,4.5,2,6.5,42.5,71,204,4.7,4.7,NC-46000,35.9692631,-77.9554434
Pinetops,North Carolina,1270,1270,Rocky Mount,144237,$41225,15.28%,40,N/A,N/A,N/A,47,38.46%,$699,60.12%,N/A,N/A,20.98%,8.09%,54.24%,Edgecombe County,65.20%,33.20%,0.0%,55.83%,41.02%,2.99%,1.73%,Eastern Standard Time,89,51,38,69,30,53%,56%,47,66,95,59%,61%,55%,49.51,15.65,9.84,26.36%,29.34%,27.22%,4.5,2,6.5,42.5,74,102,4.7,1.0,NC-52140,35.7912559,-77.6378145
Princeville,North Carolina,1648,1091,Rocky Mount,144237,$37465,9.21%,39,$154000,1949,$79,21,61.09%,$775,70.05%,N/A,N/A,19.78%,12.87%,53.35%,Edgecombe County,65.20%,33.20%,0.0%,93.08%,1.58%,5.1%,0.0%,Eastern Standard Time,90,52,38,70,30,53%,56%,47,66,98,59%,61%,55%,49.81,15.07,9.96,26.36%,29.34%,27.22%,4.5,2,6.5,42.5,72,33,4.7,1.51,NC-53840,35.8884937,-77.5289013
Red Oak,North Carolina,3329,170,Rocky Mount,144237,$70673,30.74%,53,$433000,2517,$172,29,93.3%,N/A,29.78%,N/A,N/A,2.97%,0.0%,54.53%,Nash County,48.70%,48.90%,0.0%,6.79%,88.1%,0.0%,0.0%,Eastern Standard Time,91,52,39,69,31,53%,56%,47,66,100,59%,61%,55%,50.93,15.5,10.34,33.45%,34.29%,35.67%,4.5,2,6.5,42.5,68,204,4.7,19.53,NC-55640,36.0415325,-77.9064321
Rocky Mount,North Carolina,54375,1209,Rocky Mount,144237,$46396,22.01%,41,$177000,1451,$122,42,52.67%,$848,59.46%,787,3022,18.93%,9.45%,58.36%,Nash County,48.70%,48.90%,1.32%,63.38%,28.95%,3.75%,3.0%,Eastern Standard Time,89,51,38,69,30,53%,56%,47,66,95,59%,61%,55%,45.4,13.89,9.22,31.01%,32.2%,32.11%,4.5,2,6.5,42.5,64,120,4.7,44.98,NC-57500,35.968471,-77.8039535
Sharpsburg,North Carolina,1543,1528,Rocky Mount,144237,$30521,17.83%,36,$130000,1226,$106,36,42.81%,$845,65.55%,N/A,N/A,25.79%,6.21%,60.74%,Nash County,48.70%,48.90%,0.0%,62.61%,35.52%,0.0%,0.0%,Eastern Standard Time,91,52,39,69,31,53%,56%,47,66,100,59%,61%,55%,44.71,12.74,9.67,35.97%,37.69%,34.78%,4.5,2,6.5,42.5,71,147,4.7,1.01,NC-61060,35.8663455,-77.8305496
Speed,North Carolina,70,250,Rocky Mount,144237,$27500,0.0%,67,N/A,N/A,N/A,27,81.93%,N/A,62.86%,N/A,N/A,17.14%,0.0%,42.86%,Edgecombe County,65.20%,33.20%,0.0%,62.86%,37.14%,0.0%,0.0%,Eastern Standard Time,90,52,38,70,30,53%,56%,47,66,98,59%,61%,55%,49.81,15.07,9.96,26.36%,29.34%,27.22%,3.9,0,6.5,42.5,75,33,4.7,0.28,NC-63720,35.968465,-77.444269
Spring Hope,North Carolina,1484,983,Rocky Mount,144237,$31310,9.51%,47,$215000,1955,$110,54,43.65%,$681,66.74%,N/A,N/A,16.49%,9.42%,52.79%,Nash County,48.70%,48.90%,0.0%,54.25%,35.85%,5.32%,1.82%,Eastern Standard Time,91,52,39,69,31,53%,56%,47,66,100,59%,61%,55%,51.71,15.82,10.58,33.45%,34.29%,35.67%,4.5,2,6.5,42.5,70,174,4.7,1.51,NC-64160,35.9441259,-78.1089656
Tarboro,North Carolina,10733,926,Rocky Mount,144237,$41281,24.86%,48,$155000,1325,$117,44,59.16%,$613,60.41%,N/A,N/A,24.52%,4.98%,50.97%,Edgecombe County,65.20%,33.20%,0.2%,51.26%,39.92%,6.39%,3.78%,Eastern Standard Time,90,52,38,70,30,53%,56%,47,66,98,59%,61%,55%,49.81,15.07,9.96,26.36%,29.34%,27.22%,4.5,2,6.5,42.5,70,33,4.7,11.59,NC-66700,35.9045952,-77.5562993
Whitakers,North Carolina,462,563,Rocky Mount,144237,$36250,12.68%,37,$44000,2316,$19,38,72.63%,$764,58.86%,N/A,N/A,29.1%,10.6%,59.13%,Edgecombe County,65.20%,33.20%,0.0%,85.28%,13.42%,2.16%,1.52%,Eastern Standard Time,89,51,38,69,30,53%,56%,47,66,95,59%,61%,55%,45.4,13.89,9.22,31.01%,32.2%,32.11%,10.1,2,6.5,42.5,71,120,4.7,0.82,NC-73160,36.1057463,-77.7130873
