City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bethel,Connecticut,11374,1846,Bridgeport-Stamford-Norwalk,956446,$72950,40.3%,40,$560000,2373,$236,47,69.98%,$1349,60.41%,30,629,5.65%,3.91%,69.4%,Fairfield County,57.90%,38.00%,5.17%,7.78%,68.83%,7.77%,21.92%,Eastern Standard Time,86,37,49,65,21,59%,60%,41,61,91,58%,63%,57%,50.07,14.16,11.6,38.3%,41.54%,36.33%,35.6,13,7.8,20.9,65,477,3.4,6.16,CT-04790,41.365099,-73.4125091
Bridgeport,Connecticut,148529,9248,Bridgeport-Stamford-Norwalk,956446,$50597,20.1%,35,$328000,1735,$189,69,44.34%,$1225,63.15%,581,1701,23.22%,9.79%,66.35%,Fairfield County,57.90%,38.00%,4.48%,34.72%,18.33%,41.69%,31.47%,Eastern Standard Time,85,39,46,69,25,59%,60%,41,61,89,58%,63%,57%,45.75,11.95,11.26,34.25%,33.08%,37.22%,35.6,13,7.8,20.9,60,6,3.4,16.06,CT-08000,41.1872277,-73.1954948
Brookfield,Connecticut,17064,863,Bridgeport-Stamford-Norwalk,956446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,837,N/A,N/A,N/A,Fairfield County,57.90%,38.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,21,59%,60%,41,61,91,58%,63%,57%,52.34,14.94,12.76,38.38%,38.13%,39.33%,35.6,13,7.8,20.9,69,438,3.4,19.77,CT-08980,41.4674209,-73.3923028
Byram,Connecticut,4994,6322,Bridgeport-Stamford-Norwalk,956446,$82452,47.43%,37,$375000,1697,$221,65,32.3%,$2237,58.71%,N/A,N/A,8.61%,13.18%,72.98%,Fairfield County,57.90%,38.00%,2.66%,3.66%,52.04%,38.95%,36.18%,Eastern Standard Time,84,38,46,66,23,59%,60%,41,61,87,58%,63%,57%,46.65,13.15,9.3,35.32%,36.7%,33.56%,29.8,10,7.8,20.9,43,348,3.4,0.79,CT-10660,41.0012028,-73.6528048
Cannondale,Connecticut,288,873,Bridgeport-Stamford-Norwalk,956446,N/A,55.51%,59,N/A,N/A,N/A,N/A,85.27%,N/A,58.17%,N/A,N/A,0.0%,0.0%,32.27%,Fairfield County,57.90%,38.00%,14.93%,6.6%,35.76%,3.82%,36.46%,Eastern Standard Time,86,39,47,65,22,59%,60%,41,61,91,58%,63%,57%,52.02,14.44,12.93,38.3%,41.54%,36.33%,35.6,13,7.8,20.9,67,549,3.4,0.33,CT-11990,41.2161576,-73.4252641
Cos Cob,Connecticut,7089,3297,Bridgeport-Stamford-Norwalk,956446,$138125,65.08%,41,$1700000,2276,$747,59,70.29%,$2012,41.48%,N/A,N/A,7.7%,5.73%,73.08%,Fairfield County,57.90%,38.00%,5.42%,0.28%,74.93%,11.23%,22.77%,Eastern Standard Time,86,39,47,65,22,59%,60%,41,61,91,58%,63%,57%,50.78,13.59,12.34,35.32%,36.7%,33.56%,29.8,10,7.8,20.9,58,273,3.4,2.15,CT-17520,41.0512748,-73.5934155
Danbury,Connecticut,86197,2051,Bridgeport-Stamford-Norwalk,956446,$74600,34.14%,40,$413000,1757,$235,47,57.4%,$1568,51.44%,113,1227,10.56%,5.97%,70.42%,Fairfield County,57.90%,38.00%,6.51%,9.81%,50.7%,29.64%,32.13%,Eastern Standard Time,83,37,46,63,19,59%,60%,41,61,86,58%,63%,57%,47.28,13.84,10.58,38.3%,41.54%,36.33%,35.6,13,7.8,20.9,58,417,3.4,42.03,CT-18430,41.4014319,-73.4709616
Darien,Connecticut,21742,1717,Bridgeport-Stamford-Norwalk,956446,N/A,N/A,N/A,$2021000,3675,$550,N/A,N/A,N/A,N/A,13,1220,N/A,N/A,N/A,Fairfield County,57.90%,38.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,39,47,65,22,59%,60%,41,61,91,58%,63%,57%,51.81,13.98,12.41,35.32%,36.7%,33.56%,35.6,13,7.8,20.9,47,81,3.4,12.66,CT-18920,41.051993,-73.479097
Fairfield,Connecticut,61611,2060,Bridgeport-Stamford-Norwalk,956446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49,1511,N/A,N/A,N/A,Fairfield County,57.90%,38.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,39,46,69,25,59%,60%,41,61,89,58%,63%,57%,51.16,13.34,12.03,34.25%,33.08%,37.22%,35.6,13,7.8,20.9,60,27,3.4,29.91,CT-26620,41.1761951,-73.2731524
Monroe,Connecticut,19766,758,Bridgeport-Stamford-Norwalk,956446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,431,N/A,N/A,N/A,Fairfield County,57.90%,38.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,37,46,64,19,59%,60%,41,61,86,58%,63%,57%,51.49,13.66,12.26,38.38%,38.13%,39.33%,35.6,13,7.8,20.9,67,465,3.4,26.08,CT-48620,41.3379117,-73.225013
