"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1SCCR0123","01"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","01","99","99","    2.64"," ","E"," 2"
"US1SCCR0123","02"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","02","99","99","    3.46"," ","E"," 2"
"US1SCCR0123","03"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","03","99","99","    2.87"," ","E"," 2"
"US1SCCR0123","04"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","04","99","99","    3.71"," ","E"," 2"
"US1SCCR0123","05"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","05","99","99","    3.31"," ","E"," 2"
"US1SCCR0123","06"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","06","99","99","    5.05"," ","E"," 2"
"US1SCCR0123","07"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","07","99","99","    7.57"," ","E"," 3"
"US1SCCR0123","08"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","08","99","99","    6.80"," ","E"," 2"
"US1SCCR0123","09"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","09","99","99","    5.30"," ","E"," 2"
"US1SCCR0123","10"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","10","99","99","    4.76"," ","E"," 3"
"US1SCCR0123","11"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","11","99","99","    2.96"," ","E"," 3"
"US1SCCR0123","12"," 32.8281"," -79.9863","   6.4","CHARLESTON 3.0 N, SC US","12","99","99","    4.69"," ","E"," 2"
