"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1AZMR0260","01"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","01","99","99","    0.96"," ","E","10"
"US1AZMR0260","02"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","02","99","99","    0.75"," ","E","10"
"US1AZMR0260","03"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","03","99","99","    0.63"," ","E","10"
"US1AZMR0260","04"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","04","99","99","    0.16"," ","E","11"
"US1AZMR0260","05"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","05","99","99","    0.20"," ","E","11"
"US1AZMR0260","06"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","06","99","99","    0.05"," ","E","11"
"US1AZMR0260","07"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","07","99","99","    1.10"," ","E"," 4"
"US1AZMR0260","08"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","08","99","99","    1.11"," ","E"," 9"
"US1AZMR0260","09"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","09","99","99","    0.86"," ","E","10"
"US1AZMR0260","10"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","10","99","99","    0.62"," ","E"," 9"
"US1AZMR0260","11"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","11","99","99","    0.65"," ","E","10"
"US1AZMR0260","12"," 33.3680","-111.8622"," 367.3","MESA 4.3 SW, AZ US","12","99","99","    0.99"," ","E","10"
