"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1WAKG0094","01"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","01","99","99","    6.95"," ","E"," 7"
"US1WAKG0094","02"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","02","99","99","    5.30"," ","E"," 7"
"US1WAKG0094","03"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","03","99","99","    5.92"," ","E"," 6"
"US1WAKG0094","04"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","04","99","99","    4.46"," ","E"," 6"
"US1WAKG0094","05"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","05","99","99","    2.80"," ","E"," 7"
"US1WAKG0094","06"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","06","99","99","    2.49"," ","E"," 9"
"US1WAKG0094","07"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","07","99","99","    0.73"," ","E"," 8"
"US1WAKG0094","08"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","08","99","99","    1.23"," ","E"," 5"
"US1WAKG0094","09"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","09","99","99","    2.66"," ","E"," 4"
"US1WAKG0094","10"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","10","99","99","    5.57"," ","E"," 8"
"US1WAKG0094","11"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","11","99","99","    7.19"," ","E"," 9"
"US1WAKG0094","12"," 47.5694","-122.1271"," 159.4","BELLEVUE 2.3 SSE, WA US","12","99","99","    7.08"," ","E"," 7"
