"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1ARPS0056","01"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","01","99","99","    3.49"," ","E"," 4"
"US1ARPS0056","02"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","02","99","99","    4.57"," ","E"," 4"
"US1ARPS0056","03"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","03","99","99","    5.77"," ","E"," 4"
"US1ARPS0056","04"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","04","99","99","    6.14"," ","E"," 3"
"US1ARPS0056","05"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","05","99","99","    7.44"," ","E"," 4"
"US1ARPS0056","06"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","06","99","99","    3.39"," ","E"," 5"
"US1ARPS0056","07"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","07","99","99","    3.94"," ","E"," 7"
"US1ARPS0056","08"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","08","99","99","    4.55"," ","E"," 5"
"US1ARPS0056","09"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","09","99","99","    3.62"," ","E"," 3"
"US1ARPS0056","10"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","10","99","99","    4.47"," ","E"," 5"
"US1ARPS0056","11"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","11","99","99","    4.10"," ","E"," 3"
"US1ARPS0056","12"," 34.7786"," -92.3393"," 186.5","LITTLE ROCK 4.0 NNE, AR US","12","99","99","    5.74"," ","E"," 4"
