"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1SCLX0098","01"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","01","99","99","    3.30"," ","E"," 5"
"US1SCLX0098","02"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","02","99","99","    3.50"," ","E"," 4"
"US1SCLX0098","03"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","03","99","99","    3.19"," ","E"," 4"
"US1SCLX0098","04"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","04","99","99","    3.20"," ","E"," 6"
"US1SCLX0098","05"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","05","99","99","    3.68"," ","E"," 6"
"US1SCLX0098","06"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","06","99","99","    5.41"," ","E"," 5"
"US1SCLX0098","07"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","07","99","99","    4.84"," ","E"," 2"
"US1SCLX0098","08"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","08","99","99","    4.99"," ","E"," 5"
"US1SCLX0098","09"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","09","99","99","    4.13"," ","E"," 5"
"US1SCLX0098","10"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","10","99","99","    3.91"," ","E"," 5"
"US1SCLX0098","11"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","11","99","99","    3.28"," ","E"," 3"
"US1SCLX0098","12"," 33.9542"," -81.1736","  99.1","WEST COLUMBIA 5.9 WSW, SC US","12","99","99","    4.92"," ","E"," 6"
