"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1MNHN0181","01"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","01","99","99","    0.67"," ","E"," 3"
"US1MNHN0181","02"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","02","99","99","    1.08"," ","E"," 3"
"US1MNHN0181","03"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","03","99","99","    1.66"," ","E"," 2"
"US1MNHN0181","04"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","04","99","99","    3.62"," ","E"," 4"
"US1MNHN0181","05"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","05","99","99","    4.29"," ","E"," 4"
"US1MNHN0181","06"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","06","99","99","    4.58"," ","E"," 4"
"US1MNHN0181","07"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","07","99","99","    3.97"," ","E"," 4"
"US1MNHN0181","08"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","08","99","99","    4.73"," ","E"," 4"
"US1MNHN0181","09"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","09","99","99","    3.08"," ","E"," 5"
"US1MNHN0181","10"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","10","99","99","    3.05"," ","E"," 4"
"US1MNHN0181","11"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","11","99","99","    1.29"," ","E"," 4"
"US1MNHN0181","12"," 44.9671"," -93.2622"," 258.5","MINNEAPOLIS 0.4 NE, MN US","12","99","99","    1.61"," ","E"," 4"
