City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ashaway,Rhode Island,1539,649,Providence-Warwick,1668019,$91991,18.33%,35,$327000,2070,$158,77,77.22%,$1294,49.0%,N/A,N/A,1.68%,0.0%,81.79%,Washington County,50.80%,41.00%,0.0%,0.0%,96.23%,0.0%,0.0%,Eastern Standard Time,82,40,42,67,25,55%,56%,39,59,84,57%,61%,55%,43.76,10.53,10.59,33.04%,31.1%,34.89%,35.7,12,7.8,19.7,82,75,3.6,2.37,RI-03520,41.4259548,-71.7852384
Bradford,Rhode Island,1315,723,Providence-Warwick,1668019,$57292,28.07%,40,$400000,2516,$159,N/A,50.12%,$1010,60.47%,N/A,N/A,22.18%,14.31%,56.53%,Washington County,50.80%,41.00%,0.0%,0.0%,100.0%,0.0%,1.37%,Eastern Standard Time,82,40,42,67,25,55%,56%,39,59,84,57%,61%,55%,43.76,10.53,10.59,33.04%,31.1%,34.89%,35.7,12,7.8,19.7,84,75,3.6,1.82,RI-08020,41.3944642,-71.7540497
Bristol,Rhode Island,22318,2273,Providence-Warwick,1668019,N/A,N/A,N/A,$450000,1536,$293,N/A,N/A,N/A,N/A,72,466,N/A,N/A,N/A,Bristol County,57.30%,35.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,24,55%,56%,39,59,90,57%,61%,55%,51.08,11.7,13.86,37.42%,34.4%,41.44%,36.1,13,7.8,19.7,73,108,3.6,9.82,RI-09460,41.6761682,-71.273304
Carolina,Rhode Island,982,399,Providence-Warwick,1668019,$84352,37.02%,44,N/A,N/A,N/A,52,75.51%,N/A,35.81%,N/A,N/A,4.18%,5.3%,66.84%,Washington County,50.80%,41.00%,0.0%,0.0%,100.0%,0.0%,8.35%,Eastern Standard Time,81,38,43,62,20,55%,56%,39,59,83,57%,61%,55%,52.83,11.63,14.13,35.29%,32.2%,39.0%,35.7,12,7.8,19.7,83,96,3.6,2.46,RI-12340,41.4625528,-71.6585122
Central Falls,Rhode Island,22192,18649,Providence-Warwick,1668019,$40235,9.23%,32,$450000,2542,$177,N/A,24.34%,$955,62.32%,422,1487,24.92%,9.3%,60.13%,Providence County,57.50%,36.60%,0.33%,6.87%,19.64%,71.49%,38.23%,Eastern Standard Time,85,39,46,65,20,55%,56%,39,59,88,57%,61%,55%,51.62,12.1,12.95,36.08%,36.7%,36.0%,40.9,13,7.8,19.7,55,141,3.5,1.19,RI-14140,41.8900096,-71.3935211
Charlestown,Rhode Island,1482,656,Providence-Warwick,1668019,$89489,50.45%,63,$413000,1070,$386,46,85.42%,$1563,36.38%,76,613,5.06%,18.12%,51.95%,Washington County,50.80%,41.00%,0.0%,0.0%,97.77%,0.54%,1.48%,Eastern Standard Time,81,38,43,62,20,55%,56%,39,59,83,57%,61%,55%,50.51,11.83,13.49,35.29%,32.2%,39.0%,35.7,12,7.8,19.7,85,24,3.6,2.26,RI-14320,41.3782781,-71.6284689
Chepachet,Rhode Island,1691,307,Providence-Warwick,1668019,$68938,31.31%,40,N/A,N/A,N/A,44,88.65%,$837,53.12%,N/A,N/A,12.36%,0.0%,75.87%,Providence County,57.50%,36.60%,1.18%,0.0%,97.28%,0.65%,0.95%,Eastern Standard Time,81,36,45,63,20,55%,56%,39,59,83,57%,61%,55%,54.59,13.2,14.04,38.93%,39.23%,39.56%,61.5,21,7.8,19.7,80,576,3.5,5.51,RI-14860,41.9104194,-71.6653606
Clayville,Rhode Island,109,63,Providence-Warwick,1668019,N/A,60.55%,61,N/A,N/A,N/A,N/A,64.2%,N/A,73.39%,N/A,N/A,0.0%,0.0%,28.44%,Providence County,57.50%,36.60%,0.0%,0.0%,73.39%,15.6%,11.01%,Eastern Standard Time,81,36,45,63,20,55%,56%,39,59,83,57%,61%,55%,54.59,13.2,14.04,38.93%,39.23%,39.56%,61.5,21,7.8,19.7,81,576,3.5,1.72,RI-15940,41.7733826,-71.6853349
Coventry,Rhode Island,34873,591,Providence-Warwick,1668019,N/A,N/A,N/A,$366000,1627,$225,N/A,N/A,N/A,N/A,89,1110,N/A,N/A,N/A,Kent County,46.10%,46.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,19,55%,56%,39,59,90,57%,61%,55%,53.12,12.16,14.13,38.93%,39.23%,39.56%,61.5,21,7.8,19.7,76,255,3.6,59.01,RI-18640,41.6933482,-71.6611719
Cranston,Rhode Island,82654,2915,Providence-Warwick,1668019,$77145,33.9%,40,$403000,1783,$226,62,72.63%,$1185,52.9%,155,1362,7.87%,5.13%,64.28%,Providence County,57.50%,36.60%,6.92%,5.7%,67.67%,16.18%,15.32%,Eastern Standard Time,84,39,45,66,23,55%,56%,39,59,86,57%,61%,55%,49.55,11.03,12.77,35.18%,33.19%,37.67%,37.3,15,7.8,19.7,67,54,3.5,28.35,RI-19180,41.7659991,-71.4823541
