City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Abington,Massachusetts,16974,1704,Boston-Cambridge-Newton,4912030,$113155,41.26%,40,$480000,1437,$334,51,79.48%,$1365,44.92%,139,930,6.0%,5.28%,73.28%,Plymouth County,50.00%,42.50%,3.28%,1.58%,84.38%,2.67%,10.62%,Eastern Standard Time,85,39,46,65,21,57%,57%,39,59,88,58%,66%,54%,49.06,10.66,12.35,36.33%,34.62%,37.56%,38.9,6,6.0,17.7,75,69,3.3,9.96,MA-00135,42.1180452,-70.9590364
Acton,Massachusetts,23455,1181,Boston-Cambridge-Newton,4912030,N/A,N/A,N/A,$588000,1760,$334,N/A,N/A,N/A,N/A,134,277,N/A,N/A,N/A,Middlesex County,65.30%,27.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,38,48,63,19,57%,57%,39,59,90,58%,66%,54%,49.77,12.97,12.33,37.59%,40.88%,34.33%,65.4,23,6.0,17.7,72,192,3.5,19.86,MA-00380,42.484301,-71.4377767
Acushnet,Massachusetts,10443,567,Providence-Warwick,1668019,N/A,N/A,N/A,$461000,1473,$313,N/A,N/A,N/A,N/A,113,332,N/A,N/A,N/A,Bristol County,51.40%,41.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,40,43,63,22,55%,56%,39,59,85,57%,61%,55%,46.47,11.12,11.49,37.18%,37.25%,36.33%,32.9,7,7.8,19.7,81,72,3.5,18.42,MA-00520,41.7138581,-70.9012204
Adams,Massachusetts,5710,2331,Pittsfield,129089,$45079,22.52%,43,$293000,2325,$126,N/A,60.1%,$821,53.26%,323,1170,16.21%,5.68%,60.26%,Berkshire County,66.60%,25.70%,1.24%,1.07%,93.17%,2.89%,2.31%,Eastern Standard Time,82,33,49,59,16,57%,55%,37,58,83,50%,58%,45%,41.08,13.5,7.58,40.66%,45.71%,39.0%,73.1,47,7.9,22.7,85,597,3.3,2.45,MA-00590,42.62853,-73.1185343
Agawam Town,Massachusetts,28715,1231,Springfield,699160,$78619,35.29%,47,$305000,1432,$213,50,81.23%,$1173,47.67%,285,1308,7.0%,4.94%,66.6%,Hampden County,54.60%,38.20%,2.32%,2.72%,88.71%,4.23%,7.73%,Eastern Standard Time,86,36,50,62,17,53%,52%,38,59,88,58%,63%,57%,51.56,14.69,12.27,36.33%,40.55%,33.67%,47.5,17,7.8,19.9,57,51,3.4,23.32,MA-00840,42.065729,-72.6525517
Alford,Massachusetts,411,36,Pittsfield,129089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Berkshire County,66.60%,25.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,32,51,58,14,57%,55%,37,58,85,50%,58%,45%,50.18,15.45,10.85,42.9%,47.03%,42.11%,73.3,38,7.9,22.7,86,759,3.3,11.42,MA-00975,42.2486176,-73.4259176
Amesbury Town,Massachusetts,17218,1401,Boston-Cambridge-Newton,4912030,N/A,N/A,N/A,$555000,1713,$324,N/A,N/A,N/A,N/A,142,750,N/A,N/A,N/A,Essex County,57.70%,35.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,36,47,61,18,57%,57%,39,59,85,58%,66%,54%,51.82,12.66,13.02,35.75%,36.81%,35.89%,60.2,18,6.0,17.7,63,51,3.2,12.29,MA-01220,42.8565677,-70.928135
Amherst,Massachusetts,39416,1427,Springfield,699160,$61127,70.84%,21,$438000,1593,$275,47,48.49%,$1340,79.18%,249,436,23.94%,10.05%,54.65%,Hampshire County,65.80%,25.90%,13.1%,5.91%,66.93%,8.24%,16.65%,Eastern Standard Time,84,35,49,62,15,57%,57%,35,56,87,58%,63%,57%,47.04,13.53,11.05,34.14%,35.93%,34.78%,33.7,16,7.8,22.8,64,132,3.3,27.63,MA-01370,42.3644722,-72.5068646
Andover,Massachusetts,8958,2428,Boston-Cambridge-Newton,4912030,$122689,71.49%,46,$999000,2854,$350,77,79.02%,$1274,48.54%,21,588,7.55%,8.15%,65.58%,Essex County,57.70%,35.40%,11.03%,1.26%,81.38%,4.99%,14.26%,Eastern Standard Time,84,36,48,66,21,57%,57%,39,59,86,58%,66%,54%,50.34,12.58,12.51,34.03%,34.51%,33.11%,47.3,14,6.0,17.7,64,189,3.2,3.69,MA-01430,42.6553902,-71.1418334
Aquinnah,Massachusetts,640,120,Vineyard Haven,20277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,609,0,N/A,N/A,N/A,Dukes County,72.00%,21.20%,N/A,N/A,N/A,N/A,N/A,N/A,80,40,40,62,24,55%,56%,39,59,81,57%,61%,55%,52.02,10.34,14.85,36.44%,36.81%,37.44%,23.8,8,7.8,19.7,91,171,3.7,5.33,MA-01580,41.34579,-70.81705
