City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Achille,Oklahoma,411,1082,Durant,45809,$55972,7.86%,40,$70000,1061,$66,37,74.2%,$931,47.45%,0,2218,10.37%,1.78%,51.52%,Bryan County,20.30%,75.80%,0.0%,0.73%,75.67%,4.38%,0.49%,N/A,94,54,40,72,32,54%,50%,51,67,102,61%,71%,56%,45.42,10.09,8.26,18.96%,17.03%,16.56%,3.4,0,N/A,45.7,67,591,5.5,0.38,OK-00100,33.8346399,-96.3900413
Ada,Oklahoma,16536,821,Ada,38102,$51792,30.26%,33,$138000,1394,$99,50,48.48%,$888,59.7%,409,3885,16.06%,3.9%,62.61%,Pontotoc County,24.50%,70.30%,1.62%,5.13%,59.94%,6.92%,3.4%,N/A,93,52,41,72,29,55%,53%,46,64,101,66%,76%,60%,42.62,11.36,6.67,17.78%,18.02%,14.67%,7.4,3,7.0,49.8,54,939,5.2,20.14,OK-00200,34.7665537,-96.6682365
Adair,Oklahoma,661,134,None,N/A,$63750,18.99%,36,N/A,N/A,N/A,43,72.35%,$978,42.29%,122,856,16.51%,4.07%,62.63%,Mayes County,21.80%,73.50%,0.0%,0.0%,60.67%,10.44%,4.69%,N/A,92,49,43,72,28,56%,55%,47,67,101,59%,70%,53%,50.66,13.23,7.03,25.7%,25.71%,20.56%,8.3,3,7.0,47.4,58,627,5,4.92,OK-00250,36.4364091,-95.2734448
Addington,Oklahoma,102,425,None,N/A,$41750,9.59%,46,N/A,N/A,N/A,45,93.68%,$575,56.16%,N/A,N/A,27.72%,0.0%,38.36%,Jefferson County,15.50%,81.30%,0.0%,7.84%,72.55%,7.84%,5.88%,N/A,97,56,41,71,29,50%,46%,48,65,106,66%,76%,60%,36.22,10.76,4.7,22.96%,21.76%,20.33%,5.5,2,N/A,48.3,70,849,5.5,0.24,OK-00450,34.2430907,-97.9661022
Afton,Oklahoma,804,387,Miami,30568,$46571,7.45%,39,N/A,N/A,N/A,45,63.8%,$764,46.5%,N/A,N/A,17.96%,8.07%,48.86%,Ottawa County,24.20%,71.40%,2.49%,0.0%,66.17%,1.62%,0.5%,N/A,92,49,43,72,28,56%,55%,47,67,101,59%,70%,53%,51.3,13.07,7.99,23.04%,23.52%,17.78%,5.0,1,7.0,47.4,63,915,4.7,2.08,OK-00600,36.6965346,-94.9574613
Agra,Oklahoma,325,833,Oklahoma City,1412874,$43750,7.25%,44,N/A,N/A,N/A,45,77.88%,$860,55.36%,N/A,N/A,14.77%,3.33%,45.28%,Lincoln County,17.30%,77.40%,0.0%,0.62%,80.92%,2.77%,0.0%,Central Standard Time,94,50,44,72,27,55%,53%,46,64,104,66%,76%,60%,38.75,12.49,4.55,18.36%,18.79%,13.0%,7.4,3,7.0,49.8,61,804,5.2,0.39,OK-00700,35.8949374,-96.8701946
Akins,Oklahoma,641,47,Fort Smith,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sequoyah County,21.20%,75.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,94,52,42,73,30,56%,55%,48,67,106,61%,72%,53%,53.03,13.24,9.49,27.23%,26.15%,24.56%,4.6,1,7.0,54.6,53,477,5,13.6,OK-TS030,35.504317,-94.664037
Albany,Oklahoma,150,36,Durant,45809,$47857,6.14%,46,N/A,N/A,N/A,37,100.0%,N/A,51.18%,N/A,N/A,6.0%,0.0%,30.71%,Bryan County,20.30%,75.80%,0.0%,0.0%,82.0%,4.67%,0.0%,N/A,94,54,40,72,32,54%,50%,51,67,102,61%,71%,56%,45.42,10.09,8.26,18.96%,17.03%,16.56%,3.4,0,7.0,45.7,66,591,5.5,4.11,OK-00950,33.876964,-96.1600384
Albion,Oklahoma,59,246,None,N/A,$35625,0.0%,44,N/A,N/A,N/A,55,51.19%,$800,48.08%,N/A,N/A,13.56%,0.0%,44.23%,Pushmataha County,16.70%,79.90%,0.0%,0.0%,40.68%,18.64%,0.0%,N/A,92,52,40,67,26,56%,55%,48,67,100,61%,72%,53%,58.54,13.15,12.26,22.74%,22.42%,20.56%,2.7,0,7.0,54.6,60,753,5.7,0.24,OK-01050,34.6622311,-95.0993155
Alderson,Oklahoma,233,395,McAlester,43836,$42292,0.0%,49,N/A,N/A,N/A,37,86.78%,$1075,37.5%,N/A,N/A,17.75%,3.73%,68.34%,Pittsburg County,21.50%,73.80%,0.0%,2.58%,61.8%,8.15%,0.43%,N/A,93,53,40,72,30,56%,55%,48,67,103,61%,72%,53%,49.73,13.6,8.02,24.77%,23.3%,20.33%,2.5,0,7.0,54.6,41,603,5,0.59,OK-01150,34.900623,-95.6895739
