City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Armington,Illinois,391,1396,Peoria,404226,$43125,13.2%,45,$95000,1080,$88,73,71.08%,$956,40.0%,N/A,N/A,18.16%,6.21%,51.42%,Tazewell County,31.90%,59.80%,0.77%,0.0%,80.56%,16.62%,1.28%,Central Standard Time,85,35,50,64,18,61%,58%,40,62,89,54%,65%,46%,40.13,12.14,7.19,33.1%,31.21%,32.11%,23.7,11,N/A,47.8,82,534,3.9,0.28,IL-02206,40.3397394,-89.314386
Boynton,Illinois,159,5,Peoria,404226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tazewell County,31.90%,59.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,35,50,64,18,61%,58%,40,62,89,54%,65%,46%,41.43,12.43,6.92,33.1%,31.21%,32.11%,30.1,19,N/A,47.8,82,606,3.9,31.8,IL-07627,40.3593903,-89.4343614
Cincinnati,Illinois,9261,308,Peoria,404226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tazewell County,31.90%,59.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,87,34,53,67,18,61%,58%,40,62,92,54%,65%,46%,41.56,13.07,6.56,32.96%,31.1%,34.89%,30.1,19,N/A,47.8,76,561,3.9,30.07,IL-14403,40.5173133,-89.6638168
Creve Coeur,Illinois,4947,1170,Peoria,404226,$44410,10.45%,36,$97000,1293,$75,66,77.51%,$642,63.8%,N/A,N/A,9.93%,3.79%,57.89%,Tazewell County,31.90%,59.80%,0.0%,1.33%,94.66%,2.0%,0.95%,Central Standard Time,87,34,53,67,18,61%,58%,40,62,92,54%,65%,46%,41.48,11.51,7.18,32.96%,31.1%,34.89%,30.1,19,N/A,47.8,74,594,3.9,4.23,IL-17549,40.6426272,-89.5981865
Deer Creek,Illinois,611,1131,Peoria,404226,$69018,23.88%,35,$130000,1566,$83,57,77.69%,$988,45.8%,151,605,7.67%,1.5%,70.32%,Tazewell County,31.90%,59.80%,0.0%,0.0%,97.87%,1.47%,0.0%,Central Standard Time,85,34,51,64,16,61%,58%,40,62,89,54%,65%,46%,39.41,11.94,6.35,31.26%,31.21%,28.67%,30.1,19,N/A,47.8,81,585,3.9,0.54,IL-18940,40.6292896,-89.3312803
Deer Creek township,Illinois,611,1131,Peoria,404226,$69018,23.88%,35,$130000,1566,$83,57,77.69%,$988,45.8%,151,605,7.67%,1.5%,70.32%,Tazewell County,31.90%,59.80%,0.0%,0.0%,97.87%,1.47%,0.0%,Central Standard Time,85,34,51,64,16,61%,58%,40,62,89,54%,65%,46%,39.41,11.94,6.35,31.26%,31.21%,28.67%,30.1,19,N/A,47.8,81,585,3.9,0.54,IL-18940,40.6292896,-89.3312803
Delavan,Illinois,1808,1256,Peoria,404226,$55833,13.81%,38,$129000,1554,$83,67,81.56%,$798,39.34%,124,2305,13.04%,8.39%,56.68%,Tazewell County,31.90%,59.80%,0.22%,0.55%,90.15%,6.64%,0.61%,Central Standard Time,85,35,50,64,18,61%,58%,40,62,89,54%,65%,46%,41.56,13.07,6.56,34.22%,34.4%,32.11%,30.1,19,N/A,47.8,81,561,3.9,1.44,IL-19226,40.3710197,-89.5460641
Delavan township,Illinois,1808,1256,Peoria,404226,$55833,13.81%,38,$129000,1554,$83,67,81.56%,$798,39.34%,124,2305,13.04%,8.39%,56.68%,Tazewell County,31.90%,59.80%,0.22%,0.55%,90.15%,6.64%,0.61%,Central Standard Time,85,35,50,64,18,61%,58%,40,62,89,54%,65%,46%,41.56,13.07,6.56,34.22%,34.4%,32.11%,30.1,19,N/A,47.8,81,561,3.9,1.44,IL-19226,40.3710197,-89.5460641
Dillon,Illinois,917,26,Peoria,404226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tazewell County,31.90%,59.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,87,34,53,67,18,61%,58%,40,62,92,54%,65%,46%,41.56,13.07,6.56,34.22%,34.4%,32.11%,30.1,19,N/A,47.8,81,561,3.9,35.27,IL-19941,40.4374427,-89.5488945
East Peoria,Illinois,22707,1113,Peoria,404226,$68246,26.79%,42,$140000,1284,$109,53,77.69%,$766,43.06%,311,1821,10.58%,4.23%,63.7%,Tazewell County,31.90%,59.80%,2.5%,1.6%,92.15%,2.18%,2.49%,Central Standard Time,87,34,53,67,18,61%,58%,40,62,92,54%,65%,46%,41.45,12.41,6.97,34.22%,34.4%,32.11%,30.1,19,N/A,47.8,72,642,3.9,20.41,IL-22164,40.6735492,-89.5418887
