City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual snowfall (in),Average yearly windspeed (mph),Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude,Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Number of days with thunder per year,Annual dew point (F),Average summer dew point (F),Hottest month's avg low (F),Coldest month's avg low (F),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Days of snow per year
Bucyrus,Kansas,269,135,Kansas City,2000749,$75817,13.27%,29,N/A,N/A,N/A,78,100.0%,N/A,7.52%,N/A,N/A,0.0%,9.42%,84.51%,Miami County,26.60%,66.60%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,88,40,48,40.45,89,17.3,8.0,66,978,4.1,2.0,KS-09050,38.7236915,-94.7139907,62%,70%,55%,60%,59%,51.4,42,64,69,21,14.04,4.49,27.23%,30.77%,17.89%,9
Fontana,Kansas,490,583,Kansas City,2000749,$65357,6.22%,23,N/A,N/A,N/A,31,91.43%,N/A,41.11%,N/A,N/A,20.42%,6.25%,68.33%,Miami County,26.60%,66.60%,0.0%,0.0%,78.37%,18.98%,2.24%,Central Standard Time,89,41,48,41.89,78,15.3,8.0,69,786,4.1,0.84,KS-23650,38.4238664,-94.8441705,62%,70%,55%,60%,59%,51.4,42,64,69,19,14.26,4.9,27.67%,30.99%,19.56%,6
Hillsdale,Kansas,284,186,Kansas City,2000749,$63676,30.0%,44,N/A,N/A,N/A,71,52.82%,N/A,27.14%,N/A,N/A,5.28%,0.0%,56.88%,Miami County,26.60%,66.60%,0.0%,0.0%,75.35%,24.65%,0.0%,Central Standard Time,90,40,50,38.39,83,12.9,8.0,68,993,4.1,1.53,KS-32300,38.6597161,-94.8569163,62%,70%,55%,60%,59%,51.4,42,64,69,20,13.62,4.01,28.63%,32.53%,19.0%,6
Louisburg,Kansas,4499,922,Kansas City,2000749,$77182,29.46%,38,$360000,2483,$145,24,74.18%,$1186,38.46%,132,926,7.44%,3.19%,68.12%,Miami County,26.60%,66.60%,0.56%,1.0%,90.64%,5.65%,1.38%,Central Standard Time,88,40,48,40.45,88,17.3,8.0,45,978,4.1,4.88,KS-42875,38.6202394,-94.6770498,62%,70%,55%,60%,59%,51.4,42,64,69,21,14.04,4.49,27.23%,30.77%,17.89%,9
Marysville township (Miami Cnty),Kansas,2177,477,Kansas City,2000749,$64605,N/A,N/A,N/A,N/A,N/A,38,85.40%,N/A,34.00%,N/A,N/A,N/A,3.60%,N/A,Miami County,26.60%,66.60%,N/A,N/A,N/A,2.70%,N/A,Central Standard Time,90,40,50,38.39,86,12.9,8.0,67,993,4.1,4.56,KS-45100,38.6720992,-94.8625473,62%,70%,55%,60%,59%,51.4,42,64,69,20,13.62,4.01,28.63%,32.53%,19.0%,6
Miami township (Miami Cnty),Kansas,1030,21,Kansas City,2000749,$79896,N/A,N/A,N/A,N/A,N/A,38,83.30%,N/A,20.10%,N/A,N/A,N/A,3.60%,N/A,Miami County,26.60%,66.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,41,48,41.89,82,15.3,8.0,69,786,4.1,49.05,KS-46100,38.4514577,-94.7472533,62%,70%,55%,60%,59%,51.4,42,64,69,19,14.26,4.9,27.81%,29.67%,20.67%,6
Middle Creek,Kansas,1860,32,Kansas City,2000749,$52321,35.34%,N/A,N/A,N/A,N/A,31,82.00%,N/A,42.00%,N/A,N/A,N/A,3.60%,N/A,Miami County,26.60%,66.60%,N/A,N/A,N/A,1.00%,N/A,Central Standard Time,89,41,48,41.89,86,17.3,8.0,54,786,4.1,58.13,KS-46225,38.564706,-94.7048877,62%,70%,55%,60%,59%,51.4,42,64,69,19,14.26,4.9,26.38%,25.93%,21.44%,9
Mound township (Miami Cnty),Kansas,542,467,Kansas City,2000749,$72596,N/A,N/A,$425000,1412,$301,32,91.30%,N/A,55.00%,0,0,N/A,3.60%,N/A,Miami County,26.60%,66.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,41,48,41.89,81,15.3,8.0,69,786,4.1,1.16,KS-48700,38.4185664,-94.9920337,62%,70%,55%,60%,59%,51.4,42,64,69,19,14.26,4.9,27.67%,30.99%,19.56%,6
Osage township (Miami Cnty),Kansas,445,141,Kansas City,2000749,$58300,N/A,N/A,$185000,2033,$91,40,79.70%,N/A,27.50%,676,997,N/A,3.60%,N/A,Miami County,26.60%,66.60%,N/A,N/A,N/A,5.40%,N/A,Central Standard Time,89,41,48,41.89,79,15.3,8.0,69,786,4.1,3.15,KS-53175,38.4361124,-94.8595768,62%,70%,55%,60%,59%,51.4,42,64,69,19,14.26,4.9,27.67%,30.99%,19.56%,6
Osawatomie,Kansas,4279,815,Kansas City,2000749,$51307,16.11%,38,$104000,1182,$88,76,67.1%,$799,64.0%,306,753,19.3%,1.0%,62.23%,Miami County,26.60%,66.60%,0.19%,2.2%,91.17%,1.26%,0.82%,Central Standard Time,89,41,48,41.89,82,15.3,8.0,69,786,4.1,5.25,KS-53225,38.5087369,-94.9365295,62%,70%,55%,60%,59%,51.4,42,64,69,19,14.26,4.9,29.59%,32.31%,22.67%,6
Osawatomie township,Kansas,4279,815,Kansas City,2000749,$51307,16.11%,38,$104000,1182,$88,76,67.1%,$799,64.0%,306,753,19.3%,1.0%,62.23%,Miami County,26.60%,66.60%,0.19%,2.2%,91.17%,1.26%,0.82%,Central Standard Time,89,41,48,41.89,82,15.3,8.0,69,786,4.1,5.25,KS-53225,38.5087369,-94.9365295,62%,70%,55%,60%,59%,51.4,42,64,69,19,14.26,4.9,29.59%,32.31%,22.67%,6
Paola,Kansas,5634,1107,Kansas City,2000749,$52417,28.1%,44,$258000,1240,$208,53,77.65%,$809,46.82%,229,1338,6.9%,0.28%,61.07%,Miami County,26.60%,66.60%,2.52%,2.93%,85.76%,2.96%,2.8%,Central Standard Time,89,41,48,41.89,83,15.3,8.0,58,786,4.1,5.09,KS-54250,38.5788007,-94.8617,62%,70%,55%,60%,59%,51.4,42,64,69,19,14.26,4.9,28.63%,32.53%,19.0%,6
