City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual snowfall (in),Average yearly windspeed (mph),Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude,Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Number of days with thunder per year,Annual dew point (F),Average summer dew point (F),Hottest month's avg low (F),Coldest month's avg low (F),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Days of snow per year,Hottest month's avg heat index high (F)
Averill Park,New York,1466,363,Albany-Schenectady-Troy,852838,$77708,30.91%,56,$398000,1801,$221,59,80.15%,$1120,52.12%,N/A,N/A,5.25%,0.0%,64.62%,Rensselaer County,45.70%,47.10%,0.0%,0.0%,93.79%,6.21%,15.89%,Eastern Standard Time,86,35,51,48.38,54.0,7.9,81,579,3.3,4.04,NY-03320,42.6393032,-73.5582463,50%,58%,45%,57%,55%,22.7,37,58,65,19,15.81,10.06,37.73%,39.01%,38.67%,29,89
Berlin,New York,1565,26,Albany-Schenectady-Troy,852838,$65417,26.20%,N/A,$366000,2192,$167,52,56.80%,N/A,42.70%,N/A,N/A,N/A,3.70%,N/A,Rensselaer County,45.70%,47.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,33,49,48.38,54.0,7.9,89,579,3.3,60.19,NY-06189,42.6671299,-73.3741824,50%,58%,45%,57%,55%,22.7,37,58,59,16,15.81,10.06,40.66%,45.71%,39.0%,29,84
Brunswick,New York,12499,282,Albany-Schenectady-Troy,852838,$81568,44.10%,N/A,$260000,1711,$152,50,72.90%,N/A,42.80%,N/A,N/A,N/A,3.70%,N/A,Rensselaer County,45.70%,47.10%,1.48%,N/A,N/A,1.90%,N/A,Eastern Standard Time,86,35,51,44.66,54.0,7.9,78,15,3.3,44.32,NY-10275,42.7557733,-73.5903189,50%,58%,45%,57%,55%,22.7,37,58,65,19,14.03,9.74,37.73%,39.01%,38.67%,29,89
Castleton-on-Hudson,New York,1483,2089,Albany-Schenectady-Troy,852838,$58750,33.55%,43,$354000,1853,$191,78,70.07%,$936,56.98%,N/A,N/A,7.88%,15.98%,69.7%,Rensselaer County,45.70%,47.10%,0.0%,0.2%,92.18%,5.53%,2.09%,Eastern Standard Time,80,33,47,46.49,54.0,7.9,66,165,3.3,0.71,NY-12870,42.5331888,-73.7491034,50%,58%,45%,57%,55%,22.7,37,58,60,14,15.57,10.22,37.4%,42.75%,35.67%,29,81
East Greenbush,New York,6299,1607,Albany-Schenectady-Troy,852838,$92409,55.3%,39,$375000,1659,$226,42,75.6%,$1306,43.68%,N/A,N/A,3.76%,1.61%,68.15%,Rensselaer County,45.70%,47.10%,4.89%,1.46%,85.03%,6.79%,9.24%,Eastern Standard Time,86,35,51,46.49,54.0,7.9,71,165,3.3,3.92,NY-22106,42.5948483,-73.7055226,50%,58%,45%,57%,55%,22.7,37,58,65,19,15.57,10.22,37.73%,39.01%,38.67%,29,89
East Greenbush CDP,New York,6299,1607,Albany-Schenectady-Troy,852838,$92409,55.3%,39,$375000,1659,$226,42,75.6%,$1306,43.68%,N/A,N/A,3.76%,1.61%,68.15%,Rensselaer County,45.70%,47.10%,4.89%,1.46%,85.03%,6.79%,9.24%,Eastern Standard Time,86,35,51,46.49,54.0,7.9,72,165,3.3,3.92,NY-22106,42.5948483,-73.7055226,50%,58%,45%,57%,55%,22.7,37,58,65,19,15.57,10.22,37.73%,39.01%,38.67%,29,89
East Nassau,New York,457,94,Albany-Schenectady-Troy,852838,$56071,23.72%,47,$305000,1502,$203,68,75.27%,$800,49.23%,N/A,N/A,8.75%,2.21%,70.39%,Rensselaer County,45.70%,47.10%,0.0%,0.0%,98.47%,0.0%,1.75%,Eastern Standard Time,81,31,50,48.38,54.0,7.9,84,579,3.3,4.86,NY-22557,42.5331174,-73.5085326,50%,58%,45%,57%,55%,22.7,37,58,59,15,15.81,10.06,42.9%,47.03%,42.11%,29,82
Grafton,New York,2438,55,Albany-Schenectady-Troy,852838,$66667,28.19%,N/A,$217000,1136,$191,41,63.00%,N/A,47.10%,N/A,N/A,N/A,3.70%,N/A,Rensselaer County,45.70%,47.10%,N/A,N/A,N/A,3.00%,N/A,Eastern Standard Time,84,34,50,46.77,54.0,7.9,86,321,3.3,44.33,NY-29674,42.7684799,-73.4559344,50%,58%,45%,57%,55%,22.7,37,58,59,13,15.47,9.29,41.04%,45.16%,40.44%,29,86
Hampton Manor,New York,5161,1720,Albany-Schenectady-Troy,852838,$92047,35.5%,47,$243000,1413,$172,57,80.81%,$966,53.66%,N/A,N/A,2.86%,2.87%,70.73%,Rensselaer County,45.70%,47.10%,0.29%,3.76%,89.42%,3.14%,1.38%,Eastern Standard Time,86,35,51,46.49,54.0,7.9,69,165,3.3,3.0,NY-31918,42.6196882,-73.728752,50%,58%,45%,57%,55%,22.7,37,58,65,19,15.57,10.22,37.73%,39.01%,38.67%,29,89
Hoosick,New York,6833,108,Albany-Schenectady-Troy,852838,$57386,21.23%,N/A,$125000,1374,$91,78,56.90%,N/A,50.70%,N/A,N/A,N/A,3.70%,N/A,Rensselaer County,45.70%,47.10%,N/A,N/A,N/A,2.40%,N/A,Eastern Standard Time,84,34,50,44.57,54.0,7.9,82,456,3.3,63.27,NY-35463,42.8903132,-73.3561101,50%,58%,45%,57%,55%,22.7,37,58,59,13,14.24,9.25,41.04%,45.16%,40.44%,29,86
