City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Benton township (Hocking Cnty),Ohio,822,22,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.45,11.76,8.66,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,76,696,5.2,37.36,OH-05578,39.4158189,-82.571911
Carbon Hill,Ohio,94,229,Columbus,2122480,N/A,0.0%,57,N/A,N/A,N/A,26,100.0%,N/A,51.19%,N/A,N/A,12.77%,22.64%,63.1%,Hocking County,29.20%,65.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.59,12.31,9.19,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,75,639,5.2,0.41,OH-12056,39.502061,-82.2425616
Falls township (Hocking Cnty),Ohio,11591,235,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,70,660,5.2,49.32,OH-26488,39.5396728,-82.4151278
Good Hope township,Ohio,1196,1595,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,75,660,5.2,0.75,OH-30842,39.5762797,-82.5589584
Green township (Hocking Cnty),Ohio,3220,101,Columbus,2122480,N/A,N/A,N/A,$265000,1472,$180,N/A,N/A,N/A,N/A,62,1363,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,72,660,5.2,32.03,OH-31780,39.5203746,-82.3333003
Haydenville,Ohio,438,509,Columbus,2122480,$52888,11.55%,31,N/A,N/A,N/A,76,45.45%,$695,35.54%,N/A,N/A,22.6%,4.6%,52.41%,Hocking County,29.20%,65.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.59,12.31,9.19,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,74,639,5.2,0.86,OH-34594,39.4808089,-82.323805
Hide-A-Way Hills,Ohio,636,244,Columbus,2122480,$91364,40.82%,58,$485000,3031,$160,51,98.08%,N/A,13.27%,N/A,N/A,5.5%,16.84%,37.05%,Hocking County,29.20%,65.70%,0.0%,0.0%,92.92%,0.0%,0.0%,Eastern Standard Time,85,38,47,65,22,58%,55%,44,64,88,45%,54%,35%,43.4,13.2,8.68,41.15%,44.51%,40.11%,11.2,3,7.6,42.0,75,756,5.2,2.61,OH-35126,39.6551223,-82.4659699
Laurel,Ohio,1506,39,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.45,11.76,8.66,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,76,696,5.2,38.62,OH-42056,39.5029603,-82.5647036
Laurelville,Ohio,443,2110,Columbus,2122480,$33365,4.04%,50,$180000,1304,$138,67,50.67%,$555,55.25%,N/A,N/A,17.38%,9.78%,47.92%,Hocking County,29.20%,65.70%,0.0%,0.0%,96.84%,0.0%,0.0%,Eastern Standard Time,86,39,47,65,23,58%,55%,44,64,89,45%,54%,35%,41.45,11.76,8.66,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,77,696,5.2,0.21,OH-42084,39.4719608,-82.737355
Logan,Ohio,7010,1463,Columbus,2122480,$44443,15.24%,37,$167000,1237,$135,63,58.4%,$678,55.63%,340,6151,25.05%,3.04%,55.61%,Hocking County,29.20%,65.70%,0.47%,1.0%,91.5%,3.38%,0.31%,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,69,660,5.2,4.79,OH-44632,39.5385727,-82.4062552
Marion township (Hocking Cnty),Ohio,2131,164,Columbus,2122480,N/A,N/A,N/A,$125000,1225,$102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,74,660,5.2,12.96,OH-47740,39.614713,-82.4365197
Murray City,Ohio,425,1328,Columbus,2122480,$33828,4.64%,41,N/A,N/A,N/A,75,56.54%,$658,39.83%,N/A,N/A,30.6%,10.11%,54.65%,Hocking County,29.20%,65.70%,0.94%,0.0%,98.59%,0.0%,0.47%,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.59,12.31,9.19,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,75,639,5.2,0.32,OH-53410,39.5096476,-82.1678064
Perry township (Hocking Cnty),Ohio,2526,1113,Columbus,2122480,N/A,N/A,N/A,$238000,1641,$145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,58%,55%,44,64,88,45%,54%,35%,41.45,11.76,8.66,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,77,696,5.2,2.27,OH-61868,39.5152171,-82.6794471
Rockbridge,Ohio,54,142,Columbus,2122480,N/A,0.0%,31,N/A,N/A,N/A,N/A,23.4%,N/A,100.0%,N/A,N/A,18.52%,44.0%,71.43%,Hocking County,29.20%,65.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,41.15%,44.51%,40.11%,11.2,3,7.6,42.0,75,660,5.2,0.38,OH-67804,39.5862284,-82.5262294
