City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Benton township (Hocking Cnty),Ohio,822,22,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.45,11.76,8.66,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,76,696,5.2,37.36,OH-05578,39.4158189,-82.571911
Carbon Hill,Ohio,148,361,Columbus,2122480,$61625,0.0%,74,N/A,N/A,N/A,26,100.0%,N/A,22.3%,N/A,N/A,0.0%,4.17%,34.53%,Hocking County,29.20%,65.70%,0.0%,0.0%,95.95%,0.0%,0.0%,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.59,12.31,9.19,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,75,639,5.2,0.41,OH-12056,39.502061,-82.2425616
Falls township (Hocking Cnty),Ohio,11591,235,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,70,660,5.2,49.32,OH-26488,39.5396728,-82.4151278
Good Hope township,Ohio,1196,1595,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,75,660,5.2,0.75,OH-30842,39.5762797,-82.5589584
Green township (Hocking Cnty),Ohio,3220,101,Columbus,2122480,N/A,N/A,N/A,$265000,1472,$180,N/A,N/A,N/A,N/A,62,1363,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,72,660,5.2,32.03,OH-31780,39.5203746,-82.3333003
Haydenville,Ohio,386,449,Columbus,2122480,$62258,16.31%,35,N/A,N/A,N/A,40,45.45%,$1023,50.67%,N/A,N/A,39.38%,4.08%,49.0%,Hocking County,29.20%,65.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.59,12.31,9.19,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,74,639,5.2,0.86,OH-34594,39.4808089,-82.323805
Hide-A-Way Hills,Ohio,908,348,Columbus,2122480,$113580,47.91%,55,$485000,3031,$160,44,98.08%,N/A,17.63%,N/A,N/A,0.0%,10.44%,40.08%,Hocking County,29.20%,65.70%,0.0%,0.0%,93.83%,0.0%,0.0%,Eastern Standard Time,85,38,47,65,22,58%,55%,44,64,88,45%,54%,35%,43.4,13.2,8.68,41.15%,44.51%,40.11%,11.2,3,7.6,42.0,75,756,5.2,2.61,OH-35126,39.6551223,-82.4659699
Laurel,Ohio,1506,39,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hocking County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,41.45,11.76,8.66,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,76,696,5.2,38.62,OH-42056,39.5029603,-82.5647036
Laurelville,Ohio,584,2781,Columbus,2122480,N/A,0.83%,34,$180000,1304,$138,69,50.67%,$834,60.08%,N/A,N/A,16.27%,14.1%,66.3%,Hocking County,29.20%,65.70%,0.0%,1.37%,90.58%,0.0%,0.0%,Eastern Standard Time,86,39,47,65,23,58%,55%,44,64,89,45%,54%,35%,41.45,11.76,8.66,36.27%,36.59%,38.22%,11.2,3,7.6,42.0,77,696,5.2,0.21,OH-42084,39.4719608,-82.737355
Logan,Ohio,7077,1477,Columbus,2122480,$52680,12.88%,38,$167000,1237,$135,58,58.4%,$719,55.58%,340,6151,27.16%,4.33%,58.66%,Hocking County,29.20%,65.70%,0.72%,0.89%,90.56%,2.8%,0.75%,Eastern Standard Time,84,39,45,62,19,58%,55%,44,64,86,45%,54%,35%,43.78,12.79,9.69,29.29%,26.37%,35.11%,11.2,3,7.6,42.0,69,660,5.2,4.79,OH-44632,39.5385727,-82.4062552
