City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual snowfall (in),Average yearly windspeed (mph),Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude,Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Number of days with thunder per year,Annual dew point (F),Average summer dew point (F),Hottest month's avg low (F),Coldest month's avg low (F),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Days of snow per year,Hottest month's avg heat index high (F)
Bedminster,New Jersey,1110,239,New York-Newark-Jersey City,32574351,$124563,65.24%,49,$458000,1046,$438,58,83.29%,$2198,46.1%,24,484,2.52%,5.07%,60.53%,Somerset County,54.50%,41.70%,4.23%,0.0%,88.38%,6.76%,7.66%,Eastern Standard Time,87,40,47,51.52,29.4,7.4,62,471,3.6,4.65,NJ-04420,40.6744796,-74.6592348,55%,62%,50%,53%,51%,25.9,41,61,64,21,15.47,11.58,34.99%,37.91%,33.33%,11,90
Belle Mead,New Jersey,5492,1363,New York-Newark-Jersey City,32574351,$162012,65.36%,35,$550000,1943,$283,24,63.51%,$2197,31.51%,N/A,N/A,2.37%,4.57%,76.93%,Somerset County,54.50%,41.70%,58.61%,0.86%,35.16%,5.06%,39.91%,Eastern Standard Time,86,39,47,50.55,29.4,7.4,65,105,3.6,4.03,NJ-04630,40.4683923,-74.6558931,55%,62%,50%,53%,51%,25.9,41,61,65,22,15.04,11.5,35.4%,38.46%,34.11%,11,88
Bernards,New Jersey,27032,1130,New York-Newark-Jersey City,32574351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,304,N/A,N/A,N/A,Somerset County,54.50%,41.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,40,47,50.54,29.4,7.4,66,279,3.6,23.92,NJ-05560,40.6760985,-74.5677424,55%,62%,50%,53%,51%,25.9,41,61,64,21,15.22,11.06,34.99%,37.91%,33.33%,11,90
Bernardsville,New Jersey,7641,595,New York-Newark-Jersey City,32574351,$161655,67.12%,41,$720000,2069,$348,60,89.77%,$1721,32.42%,26,560,3.78%,4.76%,68.51%,Somerset County,54.50%,41.70%,5.09%,0.04%,82.44%,11.9%,16.95%,Eastern Standard Time,87,40,47,50.54,29.4,7.4,69,279,3.6,12.84,NJ-05590,40.7268331,-74.5917819,55%,62%,50%,53%,51%,25.9,41,61,64,21,15.22,11.06,34.99%,37.91%,33.33%,11,90
Blackwells Mills,New Jersey,9509,1238,New York-Newark-Jersey City,32574351,$204018,74.65%,41,$508000,2180,$233,33,96.55%,$2699,31.26%,N/A,N/A,1.63%,3.79%,69.38%,Somerset County,54.50%,41.70%,23.15%,2.22%,63.18%,4.85%,20.25%,Eastern Standard Time,88,41,47,50.55,29.4,7.4,63,105,3.6,7.68,NJ-06025,40.4772733,-74.5976082,55%,62%,50%,53%,51%,25.9,41,61,66,23,15.04,11.5,34.99%,37.91%,33.33%,11,91
Blawenburg,New Jersey,99,162,New York-Newark-Jersey City,32574351,$219688,85.87%,51,$885000,4836,$183,22,100.0%,N/A,45.65%,N/A,N/A,0.0%,27.06%,92.39%,Somerset County,54.50%,41.70%,50.51%,0.0%,49.49%,0.0%,25.25%,Eastern Standard Time,86,39,47,51.09,26.0,7.4,64,72,3.6,0.61,NJ-06190,40.4057373,-74.6971929,55%,62%,50%,53%,51%,25.9,41,61,65,22,14.91,11.86,35.4%,38.46%,34.11%,12,88
Bound Brook,New Jersey,10254,6177,New York-Newark-Jersey City,32574351,$70605,23.41%,34,$440000,1803,$244,66,53.27%,$1481,53.9%,155,1091,7.66%,3.09%,73.59%,Somerset County,54.50%,41.70%,3.43%,4.31%,39.77%,50.59%,32.02%,Eastern Standard Time,87,40,47,51.21,29.4,7.4,56,48,3.6,1.66,NJ-06790,40.5676397,-74.5383328,55%,62%,50%,53%,51%,25.9,41,61,64,21,15.47,11.44,34.99%,37.91%,33.33%,11,90
Bradley Gardens,New Jersey,14714,3277,New York-Newark-Jersey City,32574351,$151034,58.69%,42,$621000,2016,$308,29,88.95%,$2218,36.34%,N/A,N/A,1.77%,3.37%,69.99%,Somerset County,54.50%,41.70%,38.41%,1.41%,53.12%,6.57%,35.51%,Eastern Standard Time,87,40,47,49.05,29.4,7.4,58,96,3.6,4.49,NJ-07000,40.5710967,-74.667861,55%,62%,50%,53%,51%,25.9,41,61,64,21,15.74,10.34,34.99%,37.91%,33.33%,11,90
Branchburg,New Jersey,14683,733,New York-Newark-Jersey City,32574351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27,570,N/A,N/A,N/A,Somerset County,54.50%,41.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,40,47,49.05,29.4,7.4,62,96,3.6,20.03,NJ-07180,40.5629298,-74.7140017,55%,62%,50%,53%,51%,25.9,41,61,64,21,15.74,10.34,34.99%,37.91%,33.33%,11,90
Bridgewater,New Jersey,45336,1415,New York-Newark-Jersey City,32574351,N/A,N/A,N/A,$598000,1967,$304,N/A,N/A,N/A,N/A,15,975,N/A,N/A,N/A,Somerset County,54.50%,41.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,40,47,49.6,29.4,7.4,61,51,3.6,32.04,NJ-07720,40.5934225,-74.6076621,55%,62%,50%,53%,51%,25.9,41,61,64,21,15.43,10.56,34.99%,37.91%,33.33%,11,90
