City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bethel,Connecticut,11606,1884,Bridgeport-Stamford-Norwalk,956446,$88344,38.39%,41,$560000,2373,$236,45,69.98%,$1471,59.58%,30,629,5.86%,3.57%,70.74%,Fairfield County,57.90%,38.00%,4.9%,10.08%,59.05%,13.28%,24.51%,Eastern Standard Time,86,37,49,65,21,59%,60%,41,61,91,58%,63%,57%,50.07,14.16,11.6,38.3%,41.54%,36.33%,35.6,13,7.8,20.9,65,477,3.4,6.16,CT-04790,41.365099,-73.4125091
Bridgeport,Connecticut,148012,9216,Bridgeport-Stamford-Norwalk,956446,$56584,23.13%,36,$328000,1735,$189,66,44.34%,$1405,63.24%,581,1701,22.54%,8.87%,66.43%,Fairfield County,57.90%,38.00%,5.39%,22.35%,25.62%,44.6%,32.85%,Eastern Standard Time,85,39,46,69,25,59%,60%,41,61,89,58%,63%,57%,45.75,11.95,11.26,34.25%,33.08%,37.22%,35.6,13,7.8,20.9,60,6,3.4,16.06,CT-08000,41.1872277,-73.1954948
Brookfield,Connecticut,17064,863,Bridgeport-Stamford-Norwalk,956446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,837,N/A,N/A,N/A,Fairfield County,57.90%,38.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,65,21,59%,60%,41,61,91,58%,63%,57%,52.34,14.94,12.76,38.38%,38.13%,39.33%,35.6,13,7.8,20.9,69,438,3.4,19.77,CT-08980,41.4674209,-73.3923028
Byram,Connecticut,5011,6343,Bridgeport-Stamford-Norwalk,956446,$92444,57.03%,38,$375000,1697,$221,67,32.3%,$2392,60.2%,N/A,N/A,4.51%,11.49%,70.85%,Fairfield County,57.90%,38.00%,2.33%,6.13%,50.61%,38.1%,35.38%,Eastern Standard Time,84,38,46,66,23,59%,60%,41,61,87,58%,63%,57%,46.65,13.15,9.3,35.32%,36.7%,33.56%,29.8,10,7.8,20.9,43,348,3.4,0.79,CT-10660,41.0012028,-73.6528048
Cannondale,Connecticut,677,2052,Bridgeport-Stamford-Norwalk,956446,$250001,67.5%,46,N/A,N/A,N/A,28,85.27%,N/A,43.2%,N/A,N/A,0.0%,4.3%,59.57%,Fairfield County,57.90%,38.00%,13.59%,0.89%,55.54%,7.24%,27.47%,Eastern Standard Time,86,39,47,65,22,59%,60%,41,61,91,58%,63%,57%,52.02,14.44,12.93,38.3%,41.54%,36.33%,35.6,13,7.8,20.9,67,549,3.4,0.33,CT-11990,41.2161576,-73.4252641
Cos Cob,Connecticut,7354,3420,Bridgeport-Stamford-Norwalk,956446,$176602,70.31%,39,$1700000,2276,$747,61,70.29%,$2574,38.08%,N/A,N/A,5.48%,6.07%,72.34%,Fairfield County,57.90%,38.00%,5.36%,2.87%,67.23%,14.18%,25.16%,Eastern Standard Time,86,39,47,65,22,59%,60%,41,61,91,58%,63%,57%,50.78,13.59,12.34,35.32%,36.7%,33.56%,29.8,10,7.8,20.9,58,273,3.4,2.15,CT-17520,41.0512748,-73.5934155
Danbury,Connecticut,86086,2048,Bridgeport-Stamford-Norwalk,956446,$83422,34.51%,41,$413000,1757,$235,45,57.4%,$1804,51.22%,113,1227,11.13%,6.28%,69.82%,Fairfield County,57.90%,38.00%,4.83%,12.88%,43.79%,31.12%,34.71%,Eastern Standard Time,83,37,46,63,19,59%,60%,41,61,86,58%,63%,57%,47.28,13.84,10.58,38.3%,41.54%,36.33%,35.6,13,7.8,20.9,58,417,3.4,42.03,CT-18430,41.4014319,-73.4709616
Darien,Connecticut,21742,1717,Bridgeport-Stamford-Norwalk,956446,N/A,N/A,N/A,$2021000,3675,$550,N/A,N/A,N/A,N/A,13,1220,N/A,N/A,N/A,Fairfield County,57.90%,38.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,39,47,65,22,59%,60%,41,61,91,58%,63%,57%,51.81,13.98,12.41,35.32%,36.7%,33.56%,35.6,13,7.8,20.9,47,81,3.4,12.66,CT-18920,41.051993,-73.479097
Fairfield,Connecticut,61611,2060,Bridgeport-Stamford-Norwalk,956446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49,1511,N/A,N/A,N/A,Fairfield County,57.90%,38.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,39,46,69,25,59%,60%,41,61,89,58%,63%,57%,51.16,13.34,12.03,34.25%,33.08%,37.22%,35.6,13,7.8,20.9,60,27,3.4,29.91,CT-26620,41.1761951,-73.2731524
Monroe,Connecticut,19766,758,Bridgeport-Stamford-Norwalk,956446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,431,N/A,N/A,N/A,Fairfield County,57.90%,38.00%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,37,46,64,19,59%,60%,41,61,86,58%,63%,57%,51.49,13.66,12.26,38.38%,38.13%,39.33%,35.6,13,7.8,20.9,67,465,3.4,26.08,CT-48620,41.3379117,-73.225013
