City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alta Sierra,California,7061,849,Truckee-Grass Valley,102090,$99576,41.97%,55,$519000,1894,$274,36,91.7%,$2033,40.67%,N/A,N/A,5.68%,3.84%,53.85%,Nevada County,47.40%,42.50%,0.0%,0.25%,89.51%,7.31%,3.3%,N/A,89,53,36,60,32,45%,30%,46,52,87,77%,96%,51%,40.28,0.54,19.84,21.26%,3.52%,36.56%,14.3,5,6.3,4.5,62,2106,5,8.32,CA-01360,39.1236907,-121.052353
Floriston,California,22,23,Truckee-Grass Valley,102090,N/A,0.0%,77,N/A,N/A,N/A,N/A,100.0%,N/A,22.73%,N/A,N/A,0.0%,0.0%,0.0%,Nevada County,47.40%,42.50%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,87,43,44,40,15,31%,19%,29,38,84,81%,92%,65%,22.59,1.37,10.92,20.68%,9.67%,30.67%,104.4,29,6.4,15.0,72,5097,5,0.95,CA-24526,39.3929301,-120.0151126
Grass Valley,California,14126,2691,Truckee-Grass Valley,102090,$48850,32.01%,50,$550000,1528,$360,42,37.26%,$1417,65.0%,565,3583,20.71%,3.97%,49.76%,Nevada County,47.40%,42.50%,1.85%,0.4%,79.5%,8.67%,8.29%,N/A,89,53,36,60,32,45%,30%,46,52,87,77%,96%,51%,49.19,0.66,24.05,21.26%,3.52%,36.56%,14.3,5,6.3,4.5,59,2544,5,5.25,CA-30798,39.2237703,-121.052162
Kingvale,California,85,89,Truckee-Grass Valley,102090,N/A,N/A,N/A,N/A,N/A,N/A,49,100.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,0.0%,Nevada County,47.40%,42.50%,0.0%,0.0%,0.0%,0.0%,0.0%,N/A,82,44,38,55,28,31%,19%,29,38,80,81%,92%,65%,76.78,2.28,35.86,28.74%,11.1%,42.11%,445.0,61,6.4,15.0,73,6297,5,0.96,CA-38604,39.3203313,-120.4386589
Lake of the Pines,California,4193,2814,Truckee-Grass Valley,102090,N/A,N/A,N/A,$742000,1869,$397,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nevada County,47.40%,42.50%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,N/A,5,1.49,N/A,N/A,N/A
Lake Wildwood,California,4967,1623,Truckee-Grass Valley,102090,$87552,39.8%,54,$488000,1749,$279,37,77.3%,$2443,37.31%,N/A,N/A,13.03%,4.07%,39.91%,Nevada County,47.40%,42.50%,1.73%,0.0%,77.73%,15.86%,2.94%,N/A,89,53,36,60,32,45%,30%,46,52,87,77%,96%,51%,32.31,0.41,16.48,19.15%,1.43%,35.56%,0.0,0,6.3,4.5,61,732,5,3.06,CA-39885,39.2349988,-121.2002832
Nevada City,California,3168,1447,Truckee-Grass Valley,102090,$69552,38.98%,49,$552000,1516,$364,73,39.06%,$1756,57.36%,476,2825,8.65%,0.0%,54.32%,Nevada County,47.40%,42.50%,0.66%,0.41%,91.07%,2.53%,9.25%,N/A,88,48,40,60,34,45%,30%,46,52,86,77%,96%,51%,58.91,0.87,28.79,21.45%,3.19%,36.44%,14.3,5,6.3,4.5,64,2544,5,2.19,CA-50874,39.2606649,-121.023055
North San Juan,California,111,46,Truckee-Grass Valley,102090,N/A,21.62%,60,N/A,N/A,N/A,59,62.25%,N/A,80.18%,N/A,N/A,69.37%,0.0%,1.8%,Nevada County,47.40%,42.50%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,88,48,40,60,34,45%,30%,46,52,86,77%,96%,51%,37.89,0.47,18.78,19.32%,1.54%,35.67%,0.0,0,6.3,4.5,72,543,5,2.42,CA-52246,39.3718099,-121.1060794
Penn Valley,California,1197,565,Truckee-Grass Valley,102090,$62966,17.8%,53,$545000,1823,$299,43,73.65%,$1608,32.56%,N/A,N/A,11.95%,0.0%,49.26%,Nevada County,47.40%,42.50%,0.0%,0.0%,80.12%,10.61%,2.01%,N/A,89,53,36,60,32,45%,30%,46,52,87,77%,96%,51%,32.31,0.41,16.48,19.15%,1.43%,35.56%,0.0,0,6.3,4.5,65,732,5,2.12,CA-56518,39.1952972,-121.1941533
Rough and Ready,California,659,208,Truckee-Grass Valley,102090,$100417,37.2%,55,N/A,N/A,N/A,37,50.88%,$1098,62.29%,N/A,N/A,1.21%,3.9%,38.39%,Nevada County,47.40%,42.50%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,89,53,36,60,32,45%,30%,46,52,87,77%,96%,51%,47.63,0.54,23.68,21.26%,3.52%,36.56%,0.0,0,6.3,4.5,65,2133,5,3.17,CA-63106,39.2340222,-121.1380228
