City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Blanford,Indiana,248,340,Terre Haute,185632,$61797,0.0%,54,N/A,N/A,N/A,71,100.0%,N/A,49.3%,N/A,N/A,15.32%,15.0%,74.42%,Vermillion County,29.80%,64.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,87,36,51,45,107,188,17,62.4,44,8,79,808,3.7,0.73,IN-05662,39.6669999,-87.5202683
Cayuga,Indiana,1282,1269,Terre Haute,185632,$44211,7.49%,33,N/A,N/A,N/A,48,72.54%,$825,37.66%,N/A,N/A,22.81%,7.38%,46.61%,Vermillion County,29.80%,64.70%,0.0%,0.0%,97.35%,0.0%,0.31%,Eastern Standard Time,86,36,50,41,116,188,18,62.4,44,8,80,808,3.7,1.01,IN-10954,39.9473335,-87.4645713
Clinton,Indiana,4679,2080,Terre Haute,185632,$41114,12.78%,42,$95000,1218,$78,67,58.28%,$695,49.59%,N/A,N/A,20.91%,16.23%,55.54%,Vermillion County,29.80%,64.70%,0.0%,2.12%,97.48%,0.17%,0.53%,Eastern Standard Time,87,36,51,45,107,191,17,62.4,44,8,70,808,3.7,2.25,IN-13780,39.6607041,-87.4045093
Clinton township (Vermillion Cnty),Indiana,4679,2080,Terre Haute,185632,$41114,12.78%,42,$95000,1218,$78,67,58.28%,$695,49.59%,N/A,N/A,20.91%,16.23%,55.54%,Vermillion County,29.80%,64.70%,0.0%,2.12%,97.48%,0.17%,0.53%,Eastern Standard Time,87,36,51,45,107,188,17,N/A,N/A,N/A,75,808,3.7,2.25,IN-13780,39.6607041,-87.4045093
Dana,Indiana,691,2383,Terre Haute,185632,$45745,6.2%,36,N/A,N/A,N/A,70,81.04%,$494,41.45%,N/A,N/A,12.01%,5.66%,64.41%,Vermillion County,29.80%,64.70%,0.0%,0.0%,95.22%,0.72%,0.0%,Eastern Standard Time,86,35,51,45,107,191,17,62.4,44,8,81,808,3.7,0.29,IN-16732,39.8072566,-87.4945343
Eugene,Indiana,1984,57,Terre Haute,185632,$51307,7.35%,N/A,N/A,N/A,N/A,49,68.60%,N/A,47.30%,N/A,N/A,N/A,5.20%,N/A,Vermillion County,29.80%,64.70%,0.0%,0.5%,95.7%,0.2%,N/A,Eastern Standard Time,86,35,51,41,116,188,18,N/A,N/A,N/A,80,808,3.7,34.81,IN-21556,39.9532159,-87.4792979
Fairview Park,Indiana,1242,1428,Terre Haute,185632,$49219,17.11%,44,$65000,1512,$43,47,74.72%,$565,48.51%,N/A,N/A,10.26%,5.43%,57.63%,Vermillion County,29.80%,64.70%,0.0%,0.0%,97.26%,2.09%,0.32%,Eastern Standard Time,87,36,51,45,107,189,17,62.4,44,8,79,808,3.7,0.87,IN-22576,39.682072,-87.4142552
Helt,Indiana,2464,34,Terre Haute,185632,$48320,14.66%,N/A,N/A,N/A,N/A,67,70.60%,N/A,40.90%,N/A,N/A,N/A,5.20%,N/A,Vermillion County,29.80%,64.70%,0.0%,0.0%,98.1%,1.0%,N/A,Eastern Standard Time,86,36,50,45,107,188,17,N/A,N/A,8,80,808,3.7,72.47,IN-32962,39.7593334,-87.4566089
Highland township (Vermillion Cnty),Indiana,1529,221,Terre Haute,185632,$45403,N/A,N/A,$236000,1628,$145,56,69.70%,N/A,42.50%,N/A,N/A,N/A,5.20%,N/A,Vermillion County,29.80%,64.70%,0.0%,1.0%,94.6%,0.2%,N/A,Eastern Standard Time,86,34,52,41,116,188,18,N/A,N/A,N/A,80,808,3.7,6.93,IN-33520,40.0709595,-87.4779334
Newport,Indiana,309,355,Terre Haute,185632,$47500,7.17%,49,N/A,N/A,N/A,72,97.73%,N/A,26.95%,N/A,N/A,6.15%,2.36%,49.61%,Vermillion County,29.80%,64.70%,0.0%,0.0%,83.82%,1.62%,0.0%,Eastern Standard Time,86,36,50,44,107,185,16,62.4,44,8,81,808,3.7,0.87,IN-53496,39.8840583,-87.4071353
Perrysville,Indiana,512,1969,Terre Haute,185632,$76667,22.49%,36,N/A,N/A,N/A,74,61.33%,$685,59.63%,N/A,N/A,11.72%,9.58%,61.27%,Vermillion County,29.80%,64.70%,0.0%,0.0%,85.16%,11.52%,10.35%,Eastern Standard Time,86,34,52,41,116,190,18,62.4,44,8,80,808,3.7,0.26,IN-59238,40.0531995,-87.4359682
St. Bernice,Indiana,721,403,Terre Haute,185632,$43182,4.68%,36,N/A,N/A,N/A,64,71.98%,$866,53.1%,N/A,N/A,15.12%,0.0%,51.56%,Vermillion County,29.80%,64.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,87,36,51,45,107,188,17,62.4,44,N/A,79,808,3.7,1.79,IN-66762,39.7119614,-87.5200205
Universal,Indiana,339,942,Terre Haute,185632,$48750,11.95%,43,N/A,N/A,N/A,76,97.64%,N/A,38.08%,N/A,N/A,17.7%,4.62%,62.01%,Vermillion County,29.80%,64.70%,0.0%,0.0%,95.28%,3.24%,4.13%,Eastern Standard Time,87,36,51,44,109,191,17,62.4,44,8,80,808,3.7,0.36,IN-77912,39.6225213,-87.4553076
Vermillion,Indiana,841,17,Terre Haute,185632,$44205,N/A,N/A,N/A,N/A,N/A,45,77.20%,N/A,34.90%,N/A,N/A,N/A,5.20%,N/A,Vermillion County,29.80%,64.70%,0.0%,0.0%,98.0%,0.5%,N/A,Eastern Standard Time,86,36,50,44,108,188,17,N/A,N/A,8,81,808,3.7,49.47,IN-78794,39.866652,-87.4519794
