City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ballston,New York,10576,358,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,$379000,1739,$218,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saratoga County,44.60%,47.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,33,52,62,16,57%,55%,37,58,87,50%,58%,45%,45.94,14.55,9.54,40.52%,40.0%,42.22%,54.0,29,7.9,22.7,74,297,3.5,29.54,NY-04220,42.9542052,-73.8794188
Ballston Spa,New York,5510,3444,Albany-Schenectady-Troy,898265,$73993,42.77%,39,$319000,1579,$202,N/A,68.04%,$990,50.93%,38,589,7.35%,1.73%,73.32%,Saratoga County,44.60%,47.80%,0.53%,0.45%,90.05%,3.07%,1.32%,Eastern Standard Time,85,33,52,62,16,57%,55%,37,58,87,50%,58%,45%,45.94,14.55,9.54,40.52%,40.0%,42.22%,54.0,29,7.9,22.7,66,297,3.5,1.6,NY-04253,43.00674,-73.8524063
Charlton,New York,4185,128,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,$325000,1601,$203,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saratoga County,44.60%,47.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,33,52,62,16,57%,55%,37,58,87,50%,58%,45%,45.94,14.55,9.54,40.52%,40.0%,42.22%,54.0,29,7.9,22.7,76,297,3.5,32.7,NY-13926,42.9543221,-73.9899377
Clifton Park,New York,36884,765,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,$405000,2045,$198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saratoga County,44.60%,47.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,34,51,64,17,57%,55%,37,58,87,50%,58%,45%,42.26,13.71,8.57,37.73%,39.01%,38.67%,54.0,29,7.9,22.7,63,285,3.5,48.21,NY-16353,42.8587389,-73.8241678
Corinth,New York,2569,2401,Albany-Schenectady-Troy,898265,$65192,13.33%,39,$326000,1606,$203,75,64.59%,$878,48.31%,N/A,N/A,9.93%,7.39%,61.76%,Saratoga County,44.60%,47.80%,0.0%,0.12%,95.02%,0.78%,0.0%,Eastern Standard Time,78,30,48,61,14,57%,55%,37,58,78,50%,58%,45%,45.28,13.8,9.93,36.47%,39.78%,34.67%,54.0,29,7.9,22.7,83,738,3.5,1.07,NY-18212,43.2456195,-73.8310175
Country Knolls,New York,5491,1606,Albany-Schenectady-Troy,898265,$116489,56.94%,44,$405000,2368,$171,42,97.02%,$1305,39.22%,N/A,N/A,1.06%,2.21%,67.84%,Saratoga County,44.60%,47.80%,4.79%,3.41%,87.25%,1.38%,6.67%,Eastern Standard Time,85,33,52,62,16,57%,55%,37,58,87,50%,58%,45%,45.94,14.55,9.54,40.52%,40.0%,42.22%,54.0,29,7.9,22.7,65,297,3.5,3.42,NY-18542,42.9084241,-73.8069481
Day,New York,716,11,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,$120000,1395,$86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saratoga County,44.60%,47.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,78,30,48,61,14,57%,55%,37,58,78,50%,58%,45%,45.28,13.8,9.93,36.47%,39.78%,34.67%,104.0,72,7.9,22.7,90,738,3.5,65.09,NY-19807,43.3258029,-74.0360307
Edinburg,New York,1428,24,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saratoga County,44.60%,47.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,78,30,48,61,14,57%,55%,37,58,78,50%,58%,45%,45.28,13.8,9.93,40.52%,40.0%,42.22%,54.0,29,7.9,22.7,90,738,3.5,59.5,NY-23591,43.2261949,-74.0685671
Galway,New York,192,738,Albany-Schenectady-Troy,898265,$52188,31.21%,49,$483000,3096,$156,N/A,64.32%,$750,40.94%,0,0,13.02%,2.15%,64.58%,Saratoga County,44.60%,47.80%,0.0%,1.04%,98.96%,0.0%,0.0%,Eastern Standard Time,85,33,52,62,16,57%,55%,37,58,87,50%,58%,45%,45.94,14.55,9.54,40.52%,40.0%,42.22%,54.0,29,7.9,22.7,83,297,3.5,0.26,NY-28101,43.018516,-74.0318378
Greenfield,New York,7789,116,Albany-Schenectady-Troy,898265,N/A,N/A,N/A,$324000,1810,$179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saratoga County,44.60%,47.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,33,52,62,16,57%,55%,37,58,87,50%,58%,45%,49.61,15.98,10.74,40.52%,40.0%,42.22%,54.0,29,7.9,22.7,83,285,3.5,67.15,NY-30444,43.1373707,-73.8763085
