City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ada,Michigan,14191,394,Grand Rapids-Wyoming,1081665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kent County,44.60%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,63,19,62%,56%,38,58,86,46%,63%,28%,41.95,11.83,8.1,41.81%,33.96%,53.89%,75.5,46,8.1,34.5,71,723,3.4,36.02,MI-00240,42.9840973,-85.4897189
Algoma,Michigan,11186,327,Grand Rapids-Wyoming,1081665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kent County,44.60%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,57,15,62%,56%,38,58,86,46%,63%,28%,40.11,10.75,7.52,41.62%,32.42%,52.78%,74.9,47,8.1,34.5,78,768,3.4,34.21,MI-01160,43.1630097,-85.6135464
Alpine,Michigan,13857,386,Grand Rapids-Wyoming,1081665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kent County,44.60%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,57,15,62%,56%,38,58,86,46%,63%,28%,40.11,10.75,7.52,41.62%,32.42%,52.78%,74.9,47,8.1,34.5,70,768,3.4,35.9,MI-01840,43.0736351,-85.7291679
Bowne,Michigan,3322,93,Grand Rapids-Wyoming,1081665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kent County,44.60%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,31,52,62,17,62%,56%,38,58,85,46%,63%,28%,40.94,11.06,8.52,41.81%,33.96%,53.89%,75.5,46,8.1,34.5,79,585,3.4,35.72,MI-09780,42.8129766,-85.3694355
Byron Center,Michigan,6653,1310,Grand Rapids-Wyoming,1081665,$87731,43.86%,38,$350000,2023,$173,25,92.7%,$1082,30.12%,N/A,N/A,5.34%,2.4%,67.09%,Kent County,44.60%,47.70%,3.43%,0.8%,88.92%,5.35%,3.73%,Eastern Standard Time,83,31,52,61,18,62%,56%,38,58,85,46%,63%,28%,46.18,11.64,10.05,46.08%,35.16%,59.78%,74.9,47,8.1,34.5,76,558,3.4,5.08,MI-12280,42.8121241,-85.7279296
Byron township,Michigan,22743,32032,Grand Rapids-Wyoming,1081665,N/A,N/A,N/A,$393000,1466,$268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kent County,44.60%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,31,52,61,18,62%,56%,38,58,85,46%,63%,28%,46.18,11.64,10.05,46.08%,35.16%,59.78%,74.9,47,8.1,34.5,72,558,3.4,0.71,MI-12240,42.8113641,-85.7232438
Caledonia,Michigan,1442,1076,Grand Rapids-Wyoming,1081665,$80938,42.29%,36,$356000,1754,$203,41,78.92%,$912,48.17%,N/A,N/A,3.97%,1.06%,77.55%,Kent County,44.60%,47.70%,0.9%,0.76%,94.11%,2.7%,3.95%,Eastern Standard Time,83,31,52,62,17,62%,56%,38,58,85,46%,63%,28%,41.38,11.43,8.02,41.81%,33.96%,53.89%,75.5,46,8.1,34.5,78,708,3.4,1.34,MI-12480,42.7944426,-85.5153357
Caledonia township (Kent Cnty),Michigan,1442,1076,Grand Rapids-Wyoming,1081665,$80938,42.29%,36,$356000,1754,$203,41,78.92%,$912,48.17%,N/A,N/A,3.97%,1.06%,77.55%,Kent County,44.60%,47.70%,0.9%,0.76%,94.11%,2.7%,3.95%,Eastern Standard Time,83,31,52,62,17,62%,56%,38,58,85,46%,63%,28%,41.38,11.43,8.02,41.81%,33.96%,53.89%,75.5,46,8.1,34.5,78,708,3.4,1.34,MI-12480,42.7944426,-85.5153357
Cannon,Michigan,14360,406,Grand Rapids-Wyoming,1081665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kent County,44.60%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,31,52,61,18,62%,56%,38,58,85,46%,63%,28%,41.95,11.83,8.1,41.62%,32.42%,52.78%,74.9,47,8.1,34.5,79,723,3.4,35.37,MI-13080,43.0732233,-85.4902601
Cascade charter township,Michigan,18522,547,Grand Rapids-Wyoming,1081665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kent County,44.60%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,63,19,62%,56%,38,58,86,46%,63%,28%,41.47,11.49,8.35,41.81%,33.96%,53.89%,75.5,46,8.1,34.5,72,711,3.4,33.86,MI-13660,42.8979703,-85.4906299
