City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Belgrade township,Minnesota,1030,858,Mankato-North Mankato,102870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nicollet County,43.60%,46.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,22,61,62,5,64%,60%,34,58,86,56%,63%,56%,33.95,13.86,3.23,21.01%,27.47%,16.0%,53.4,32,8.5,39.7,82,888,3.2,1.2,MN-04744,44.222873,-94.0768052
Bernadotte,Minnesota,248,7,Mankato-North Mankato,102870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nicollet County,43.60%,46.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,23,59,61,5,64%,60%,34,58,84,56%,63%,56%,34.21,13.26,3.42,21.01%,27.47%,16.0%,52.5,15,N/A,39.7,87,846,3.2,35.43,MN-05410,44.4131654,-94.3111574
Brighton,Minnesota,160,9,Mankato-North Mankato,102870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nicollet County,43.60%,46.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,23,59,61,5,64%,60%,34,58,84,56%,63%,56%,34.21,13.26,3.42,21.01%,27.47%,16.0%,52.5,15,N/A,39.7,87,846,3.2,17.78,MN-07732,44.3464742,-94.3097742
Courtland,Minnesota,694,266,Mankato-North Mankato,102870,$81000,30.29%,40,N/A,N/A,N/A,41,84.15%,$675,38.24%,N/A,N/A,1.44%,0.73%,71.85%,Nicollet County,43.60%,46.60%,0.0%,0.0%,96.83%,2.31%,0.43%,Central Standard Time,82,23,59,61,5,64%,60%,34,58,84,56%,63%,56%,34.21,13.26,3.42,21.01%,27.47%,16.0%,52.5,15,N/A,39.7,87,846,3.2,2.61,MN-13582,44.2700485,-94.3464324
Courtland township,Minnesota,694,266,Mankato-North Mankato,102870,$81000,30.29%,40,N/A,N/A,N/A,41,84.15%,$675,38.24%,N/A,N/A,1.44%,0.73%,71.85%,Nicollet County,43.60%,46.60%,0.0%,0.0%,96.83%,2.31%,0.43%,Central Standard Time,82,23,59,61,5,64%,60%,34,58,84,56%,63%,56%,34.21,13.26,3.42,21.01%,27.47%,16.0%,52.5,15,N/A,39.7,87,846,3.2,2.61,MN-13582,44.2700485,-94.3464324
Granby,Minnesota,204,8,Mankato-North Mankato,102870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nicollet County,43.60%,46.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,23,59,61,5,64%,60%,34,58,84,56%,63%,56%,33.95,13.86,3.23,21.01%,27.47%,16.0%,52.5,15,N/A,39.7,83,888,3.2,25.5,MN-24902,44.3271903,-94.1933008
Lafayette,Minnesota,545,433,Mankato-North Mankato,102870,$78333,21.35%,37,N/A,N/A,N/A,65,83.12%,$692,52.25%,N/A,N/A,2.75%,1.97%,82.22%,Nicollet County,43.60%,46.60%,0.0%,0.0%,93.21%,0.0%,0.0%,Central Standard Time,82,23,59,61,5,64%,60%,34,58,84,56%,63%,56%,34.09,13.16,3.67,24.63%,29.89%,17.89%,52.5,15,N/A,39.7,87,810,3.2,1.26,MN-33920,44.4471005,-94.3926872
Lafayette township,Minnesota,545,433,Mankato-North Mankato,102870,$78333,21.35%,37,N/A,N/A,N/A,65,83.12%,$692,52.25%,N/A,N/A,2.75%,1.97%,82.22%,Nicollet County,43.60%,46.60%,0.0%,0.0%,93.21%,0.0%,0.0%,Central Standard Time,82,23,59,61,5,64%,60%,34,58,84,56%,63%,56%,34.09,13.16,3.67,24.63%,29.89%,17.89%,52.5,15,N/A,39.7,87,810,3.2,1.26,MN-33920,44.4471005,-94.3926872
Lake Prairie,Minnesota,767,14,Mankato-North Mankato,102870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nicollet County,43.60%,46.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,22,61,62,5,64%,60%,34,58,86,56%,63%,56%,32.82,12.93,3.62,21.01%,27.47%,16.0%,52.5,15,8.5,39.7,83,726,3.2,54.79,MN-34856,44.4147198,-94.0363208
New Sweden,Minnesota,208,6,Mankato-North Mankato,102870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nicollet County,43.60%,46.60%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,22,62,64,7,64%,60%,34,58,88,56%,63%,56%,33.95,13.86,3.23,21.01%,27.47%,16.0%,52.5,15,N/A,39.7,83,933,3.2,34.67,MN-45988,44.4131951,-94.1902755
