City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Brooklyn,South Dakota,213,6,Sioux Falls,272414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,28,57,62,8,60%,56%,35,58,88,56%,63%,56%,27.59,10.74,2.04,27.15%,33.19%,19.56%,33.3,18,N/A,44.4,89,1167,3.5,35.5,SD-07660,43.1272253,-96.864853
Canton,South Dakota,3352,1025,Sioux Falls,272414,N/A,N/A,N/A,$183000,1017,$180,N/A,N/A,N/A,N/A,340,1675,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,26,59,62,7,60%,56%,35,58,88,56%,63%,56%,30.79,12.31,2.82,30.63%,35.27%,25.22%,49.0,30,N/A,44.4,87,1203,3.5,3.27,SD-09540,43.3010375,-96.646772
Canton township,South Dakota,518,158,Sioux Falls,272414,N/A,N/A,N/A,$183000,1017,$180,N/A,N/A,N/A,N/A,340,1675,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,26,59,62,7,60%,56%,35,58,88,56%,63%,56%,30.79,12.31,2.82,30.63%,35.27%,25.22%,49.0,30,N/A,44.4,87,1203,3.5,3.27,SD-09540,43.3010375,-96.646772
Dayton township (Lincoln Cnty),South Dakota,888,20,Sioux Falls,272414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,26,59,62,7,60%,56%,35,58,88,56%,63%,56%,30.79,12.31,2.82,30.63%,35.27%,25.22%,49.0,30,N/A,44.4,86,1203,3.5,44.4,SD-15620,43.3849859,-96.6120752
Delapre,South Dakota,2194,64,Sioux Falls,272414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,26,60,65,8,60%,56%,35,58,89,56%,63%,56%,28.99,11.43,2.67,30.63%,35.27%,25.22%,49.0,30,N/A,44.4,85,1431,3.5,34.28,SD-15900,43.4629848,-96.8488009
Delaware,South Dakota,225,6,Sioux Falls,272414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,28,57,62,8,60%,56%,35,58,88,56%,63%,56%,27.59,10.74,2.04,27.15%,33.19%,19.56%,33.3,18,N/A,44.4,89,1167,3.5,37.5,SD-15940,43.2143172,-96.8651617
Eden township (Lincoln Cnty),South Dakota,281,1873,Sioux Falls,272414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,27,59,63,8,60%,56%,35,58,89,56%,63%,56%,31.79,12.05,3.13,23.97%,28.9%,18.11%,31.5,15,N/A,44.4,89,1089,3.5,0.15,SD-18140,43.1260846,-96.5111105
Fairview,South Dakota,63,700,Sioux Falls,272414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,26,59,62,7,60%,56%,35,58,88,56%,63%,56%,30.79,12.31,2.82,25.07%,30.22%,16.89%,37.0,14,N/A,44.4,89,1203,3.5,0.09,SD-20820,43.1966694,-96.5215142
Fairview township (Lincoln Cnty),South Dakota,322,3578,Sioux Falls,272414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,26,59,62,7,60%,56%,35,58,88,56%,63%,56%,30.79,12.31,2.82,25.07%,30.22%,16.89%,37.0,14,N/A,44.4,89,1203,3.5,0.09,SD-20820,43.1966694,-96.5215142
Grant township (Lincoln Cnty),South Dakota,337,9,Sioux Falls,272414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lincoln County,32.00%,61.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,26,59,62,7,60%,56%,35,58,88,56%,63%,56%,29.6,11.89,2.8,27.15%,33.19%,19.56%,33.3,18,N/A,44.4,86,1179,3.5,37.44,SD-25620,43.3009193,-96.8651243
