City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual snowfall (in),Average yearly windspeed (mph),Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude,Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Number of days with thunder per year,Annual dew point (F),Average summer dew point (F),Hottest month's avg low (F),Coldest month's avg low (F),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Days of snow per year
Andover,Connecticut,3179,206,Hartford-West Hartford-East Hartford,1167847,$97426,38.92%,N/A,N/A,N/A,N/A,44,79.20%,N/A,39.40%,N/A,N/A,N/A,3.10%,N/A,Tolland County,49.70%,44.20%,N/A,3.47%,N/A,2.90%,N/A,Eastern Standard Time,81,36,45,49.76,47.5,7.8,78,609,3.6,15.43,CT-01080,41.7331195,-72.3760493,58%,63%,57%,53%,52%,19.9,38,59,64,20,13.97,11.33,33.84%,34.4%,32.89%,17
Bolton,Connecticut,4947,343,Hartford-West Hartford-East Hartford,1167847,$88625,43.87%,N/A,N/A,N/A,N/A,48,84.80%,N/A,40.60%,N/A,N/A,N/A,3.10%,N/A,Tolland County,49.70%,44.20%,1.53%,1.30%,N/A,4.60%,N/A,Eastern Standard Time,81,36,45,49.22,47.5,7.8,75,291,3.6,14.42,CT-06260,41.7664908,-72.4390096,58%,63%,57%,53%,52%,19.9,38,59,64,20,13.58,11.6,33.84%,34.4%,32.89%,17
Coventry,Connecticut,12458,332,Hartford-West Hartford-East Hartford,1167847,$92663,42.99%,N/A,N/A,N/A,N/A,48,81.80%,N/A,42.60%,96,1063,N/A,2.80%,N/A,Tolland County,49.70%,44.20%,1.26%,1.05%,N/A,3.20%,N/A,Eastern Standard Time,81,36,45,49.76,47.5,7.8,78,609,3.6,37.52,CT-17800,41.7828376,-72.3394156,58%,63%,57%,53%,52%,19.9,38,59,64,20,13.97,11.33,33.84%,34.4%,32.89%,17
Crystal Lake,Connecticut,2567,288,Hartford-West Hartford-East Hartford,1167847,$143833,49.48%,41,$400000,1626,$246,41,98.25%,$1557,27.93%,N/A,N/A,0.0%,1.03%,70.9%,Tolland County,49.70%,44.20%,4.87%,0.55%,89.83%,2.26%,6.74%,Eastern Standard Time,82,35,47,50.43,47.5,7.8,75,237,3.6,8.92,CT-18220,41.9333691,-72.3810986,58%,63%,57%,53%,52%,19.9,38,59,60,15,13.82,11.76,33.84%,34.4%,32.89%,17
Ellington,Connecticut,15948,468,Hartford-West Hartford-East Hartford,1167847,$84339,47.02%,N/A,N/A,N/A,N/A,42,59.10%,$1557,44.70%,N/A,N/A,N/A,2.80%,N/A,Tolland County,49.70%,44.20%,6.52%,1.66%,N/A,3.90%,N/A,Eastern Standard Time,82,35,47,49.22,47.5,7.8,73,291,3.6,34.08,CT-25360,41.915153,-72.4484657,58%,63%,57%,53%,52%,19.9,38,59,60,15,13.58,11.6,35.67%,37.47%,36.78%,17
Mansfield,Connecticut,26019,583,Hartford-West Hartford-East Hartford,1167847,$66404,55.99%,N/A,N/A,N/A,N/A,42,48.40%,$2045,80.70%,N/A,N/A,N/A,3.90%,N/A,Tolland County,49.70%,44.20%,10.61%,4.10%,N/A,5.70%,N/A,Eastern Standard Time,81,36,45,49.76,38.7,7.8,76,609,3.6,44.63,CT-44910,41.7892016,-72.2286935,58%,63%,57%,53%,52%,19.9,38,59,64,20,13.97,11.33,33.84%,34.4%,32.89%,10
Rockville,Connecticut,7084,3871,Hartford-West Hartford-East Hartford,1167847,$43412,18.64%,32,$178000,1187,$150,62,35.5%,$972,70.51%,N/A,N/A,18.82%,14.57%,66.45%,Tolland County,49.70%,44.20%,1.45%,12.07%,68.11%,15.87%,4.95%,Eastern Standard Time,81,36,45,49.22,47.5,7.8,64,291,3.6,1.83,CT-65230,41.8665499,-72.4513485,58%,63%,57%,53%,52%,19.9,38,59,64,20,13.58,11.6,33.84%,34.4%,32.89%,17
Somers,Connecticut,2343,956,Hartford-West Hartford-East Hartford,1167847,$96875,49.19%,36,$432000,2286,$189,49,91.21%,$1017,37.43%,N/A,N/A,3.07%,0.0%,66.54%,Tolland County,49.70%,44.20%,0.0%,0.0%,80.07%,7.85%,3.12%,Eastern Standard Time,82,35,47,50.43,47.5,7.8,71,237,3.6,2.45,CT-69150,41.9916849,-72.4451229,58%,63%,57%,53%,52%,19.9,38,59,60,15,13.82,11.76,35.67%,37.47%,36.78%,17
South Coventry,Connecticut,1413,435,Hartford-West Hartford-East Hartford,1167847,$88559,55.68%,56,$350000,2365,$148,60,91.51%,$773,22.85%,N/A,N/A,4.6%,3.62%,51.63%,Tolland County,49.70%,44.20%,12.53%,0.42%,86.48%,0.0%,13.8%,Eastern Standard Time,81,36,45,49.76,47.5,7.8,79,609,3.6,3.25,CT-69990,41.7652321,-72.300572,58%,63%,57%,53%,52%,19.9,38,59,64,20,13.97,11.33,33.84%,34.4%,32.89%,17
Stafford,Connecticut,11901,205,Hartford-West Hartford-East Hartford,1167847,$62859,21.88%,N/A,N/A,N/A,N/A,53,67.40%,N/A,52.00%,N/A,N/A,N/A,3.60%,N/A,Tolland County,49.70%,44.20%,1.04%,N/A,N/A,3.90%,N/A,Eastern Standard Time,82,35,47,51.44,52.7,7.8,77,672,3.6,58.05,CT-72090,41.9875408,-72.3122991,58%,63%,57%,53%,52%,19.9,38,59,60,15,14.16,12.17,38.19%,40.0%,37.67%,15
